mandt,kunnr,land1,name1,name2,ort01,pstlz,regio,sortl,stras,telf1,telfx,xcpdk,adrnr,mcod1,mcod2,mcod3,anred,aufsd,bahne,bahns,bbbnr,bbsnr,begru,brsch,bubkz,datlt,erdat,ernam,exabl,faksd,fiskn,knazk,knrza,konzs,ktokd,kukla,lifnr,lifsd,locco,loevm,name3,name4,niels,ort02,pfach,pstl2,counc,cityc,rpmkr,sperr,spras,stcd1,stcd2,stkza,stkzu,telbx,telf2,teltx,telx1,lzone,xzemp,vbund,stceg,dear1,dear2,dear3,dear4,dear5,gform,bran1,bran2,bran3,bran4,bran5,ekont,umsat,umjah,uwaer,jmzah,jmjah,katr1,katr2,katr3,katr4,katr5,katr6,katr7,katr8,katr9,katr10,stkzn,umsa1,txjcd,periv,abrvw,inspbydebi,inspatdebi,ktocd,pfort,werks,dtams,dtaws,duefl,hzuor,sperz,etikg,civve,milve,kdkg1,kdkg2,kdkg3,kdkg4,kdkg5,xknza,fityp,stcdt,stcd3,stcd4,stcd5,stcd6,xicms,xxipi,xsubt,cfopc,txlw1,txlw2,ccc01,ccc02,ccc03,ccc04,cassd,knurl,j_1kfrepre,j_1kftbus,j_1kftind,confs,updat,uptim,nodel,dear6,cvp_xblck,suframa,rg,exp,uf,rgdate,ric,rne,rnedate,cnae,legalnat,crtn,icmstaxpay,indtyp,tdt,comsize,decregpc,vso_r_palhgt,vso_r_pal_ul,vso_r_pk_mat,vso_r_matpal,vso_r_i_no_lyr,vso_r_one_mat,vso_r_one_sort,vso_r_uld_side,vso_r_load_pref,vso_r_dpoint,alc,pmt_office,fee_schedule,duns,duns4,sam_ue_id,sam_eft_ind,psofg,psois,pson1,pson2,pson3,psovn,psotl,psohs,psost,psoo1,psoo2,psoo3,psoo4,psoo5,operation_flag,is_deleted,recordstamp
200,CUST25,CA,Hector Sparaco,,New York,10001,NY,,456 455 Silver Road,,,,15160,,,,,,,,20.0,20.0,,,0.0,0.0,2006-11-14,UNICORN,,,0.0,0.0,,,0004,16.0,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,20.0,,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306521,0.0,0.0,0.0,,,,,0.0,0.0,X,20.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,20.0,,,,20.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-04-20 02:45:49+00:00
200,CUST26,CA,Winford & Aschoff,,New York,10001,NY,,203 Sandy Road,,,,15161,,,,,,,,21.0,21.0,,,0.0,0.0,2006-11-15,UNICORN,,,0.0,0.0,,,0001,43.0,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,21.0,,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306522,0.0,0.0,0.0,,,,,0.0,0.0,X,21.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,21.0,,,,21.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-04-21 02:45:49+00:00
200,CUST27,CA,Alexandra Wholesale,,Chicago,60007,IL,,38 State St.,,,,15162,,,,,,,,22.0,22.0,,,0.0,0.0,2006-11-16,UNICORN,,,0.0,0.0,,,0001,48.0,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,22.0,,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306523,0.0,0.0,0.0,,,,,0.0,0.0,X,22.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,22.0,,,,22.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-04-22 02:45:49+00:00
200,CUST28,US,Verdone Limited,,Denver,80014,CO,,4 Palo Alto Airfield,,,,15163,,,,,,,,23.0,23.0,,,0.0,0.0,2006-11-17,UNICORN,,,0.0,0.0,,,0001,,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,23.0,,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306524,0.0,0.0,0.0,,,,,0.0,0.0,X,23.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,23.0,,,,23.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-04-23 02:45:49+00:00
200,CUST29,US,Cordelia Portier Catering,,Miami,33101,FL,,456 455 Silver Road,,,,15164,,,,,,,,24.0,24.0,,,0.0,0.0,2006-11-18,UNICORN,,,0.0,0.0,,,ZAG7,,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,24.0,,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306525,0.0,0.0,0.0,,,,,0.0,0.0,X,24.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,24.0,,,,24.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-04-24 02:45:49+00:00
200,CUST30,US,Bertie Aliff's Kitchen,,New York,10001,NY,,456 455 Silver Road,,,,15165,,,,,,,,25.0,25.0,,,0.0,0.0,2006-11-19,UNICORN,,,0.0,0.0,,,0005,17.0,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,25.0,,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306526,0.0,0.0,0.0,,,,,0.0,0.0,X,25.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,25.0,,,,25.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-04-25 02:45:49+00:00
200,CUST31,US,Rosaria Bers,,New York,10001,NY,,204 Sandy Road,,,,15166,,,,,,,,26.0,26.0,,,0.0,0.0,2006-11-20,UNICORN,,,0.0,0.0,,,0001,53.0,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,26.0,,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306527,0.0,0.0,0.0,,,,,0.0,0.0,X,26.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,26.0,,,,26.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-04-26 02:45:49+00:00
200,CUST32,US,Penni Menez,,Chicago,60007,IL,,39 State St.,,,,15167,,,,,,,,27.0,27.0,,,0.0,0.0,2006-11-21,UNICORN,,,0.0,0.0,,,0001,58.0,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,27.0,,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306528,0.0,0.0,0.0,,,,,0.0,0.0,X,27.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,27.0,,,,27.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-04-27 02:45:49+00:00
200,CUST33,CA,Chauncey Felarca,,Denver,80014,CO,,5 Palo Alto Airfield,,,,15168,,,,,,,,28.0,28.0,,,0.0,0.0,2006-11-22,UNICORN,,,0.0,0.0,,,0001,,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,28.0,,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306529,0.0,0.0,0.0,,,,,0.0,0.0,X,28.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,28.0,,,,28.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-04-28 02:45:49+00:00
200,CUST34,US,Linwood Crincoli,,Miami,33101,FL,,456 455 Silver Road,,,,15169,,,,,,,,29.0,29.0,,,0.0,0.0,2006-11-23,UNICORN,,,0.0,0.0,,,ZAG8,,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,29.0,,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306530,0.0,0.0,0.0,,,,,0.0,0.0,X,29.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,29.0,,,,29.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-04-29 02:45:49+00:00
200,CUST35,US,Stephine Hilmes,,New York,10001,NY,,456 455 Silver Road,,,,15170,,,,,,,,30.0,30.0,,,0.0,0.0,2006-11-24,UNICORN,,,0.0,0.0,,,0006,18.0,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,30.0,,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306531,0.0,0.0,0.0,,,,,0.0,0.0,X,30.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,30.0,,,,30.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-04-30 02:45:49+00:00
200,CUST36,US,Mirta Schwinghammer,,New York,10001,NY,,203 Sandy Road,,,,15171,,,,,,,,31.0,31.0,,,0.0,0.0,2006-11-25,UNICORN,,,0.0,0.0,,,0001,63.0,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,31.0,,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306532,0.0,0.0,0.0,,,,,0.0,0.0,X,31.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,31.0,,,,31.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-05-01 02:45:49+00:00
200,CUST37,US,Micheal Brayley,,Chicago,60007,IL,,38 State St.,,,,15172,,,,,,,,32.0,32.0,,,0.0,0.0,2006-11-26,UNICORN,,,0.0,0.0,,,0001,68.0,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,32.0,,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306533,0.0,0.0,0.0,,,,,0.0,0.0,X,32.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,32.0,,,,32.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-05-02 02:45:49+00:00
200,CUST38,US,Federico Sanfilippo,,Denver,80014,CO,,4 Palo Alto Airfield,,,,15173,,,,,,,,33.0,33.0,,,0.0,0.0,2006-11-27,UNICORN,,,0.0,0.0,,,0001,,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,33.0,,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306534,0.0,0.0,0.0,,,,,0.0,0.0,X,33.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,33.0,,,,33.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-05-03 02:45:49+00:00
200,CUST39,CA,La Cocina,,Miami,33101,FL,,456 455 Silver Road,,,,15174,,,,,,,,34.0,34.0,,,0.0,0.0,2006-11-28,UNICORN,,,0.0,0.0,,,ZAG9,,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,34.0,,34.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306535,0.0,0.0,0.0,,,,,0.0,0.0,X,34.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,34.0,,,,34.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-05-04 02:45:49+00:00
200,CUST40,CA, Setzler Co,,New York,10001,NY,,456 455 Silver Road,,,,15175,,,,,,,,35.0,35.0,,,0.0,0.0,2006-11-29,UNICORN,,,0.0,0.0,,,0007,19.0,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,35.0,,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306536,0.0,0.0,0.0,,,,,0.0,0.0,X,35.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,35.0,,,,35.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-05-05 02:45:49+00:00
200,CUST41,CA,Dorine Ltd,,New York,10001,NY,,204 Sandy Road,,,,15176,,,,,,,,36.0,36.0,,,0.0,0.0,2006-11-30,UNICORN,,,0.0,0.0,,,0001,73.0,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,36.0,,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306537,0.0,0.0,0.0,,,,,0.0,0.0,X,36.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,36.0,,,,36.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-05-06 02:45:49+00:00
200,CUST42,US,Jeanie Bakery,,Chicago,60007,IL,,39 State St.,,,,15177,,,,,,,,37.0,37.0,,,0.0,0.0,2006-12-01,UNICORN,,,0.0,0.0,,,0001,78.0,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,37.0,,37.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306538,0.0,0.0,0.0,,,,,0.0,0.0,X,37.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,37.0,,,,37.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-05-07 02:45:49+00:00
200,CUST43,US,Lydia Larabell Cakes,,Denver,80014,CO,,5 Palo Alto Airfield,,,,15178,,,,,,,,38.0,38.0,,,0.0,0.0,2006-12-02,UNICORN,,,0.0,0.0,,,0001,,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,38.0,,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306539,0.0,0.0,0.0,,,,,0.0,0.0,X,38.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,38.0,,,,38.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-05-08 02:45:49+00:00
200,CUST44,US,Lasonya Boback Bakery,,Miami,33101,FL,,456 455 Silver Road,,,,15179,,,,,,,,39.0,39.0,,,0.0,0.0,2006-12-03,UNICORN,,,0.0,0.0,,,ZAG10,,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,39.0,,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306540,0.0,0.0,0.0,,,,,0.0,0.0,X,39.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,39.0,,,,39.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-05-09 02:45:49+00:00
200,CUST45,US,Super Market America,,New York,10001,NY,,456 455 Silver Road,,,,15180,,,,,,,,40.0,40.0,,,0.0,0.0,2006-12-04,UNICORN,,,0.0,0.0,,,0008,20.0,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,40.0,,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306541,0.0,0.0,0.0,,,,,0.0,0.0,X,40.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,40.0,,,,40.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-05-10 02:45:49+00:00
200,CUST46,US,Wholesaler Bahrke,,New York,10001,NY,,205 Sandy Road,,,,15181,,,,,,,,41.0,41.0,,,0.0,0.0,2006-12-05,UNICORN,,,0.0,0.0,,,0001,83.0,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,41.0,,41.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306542,0.0,0.0,0.0,,,,,0.0,0.0,X,41.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,41.0,,,,41.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-05-11 02:45:49+00:00
200,CUST47,CA,Piper Badamo Discounts,,Chicago,60007,IL,,40 State St.,,,,15182,,,,,,,,42.0,42.0,,,0.0,0.0,2006-12-06,UNICORN,,,0.0,0.0,,,0001,88.0,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,42.0,,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306543,0.0,0.0,0.0,,,,,0.0,0.0,X,42.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,42.0,,,,42.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-05-12 02:45:49+00:00
200,CUST48,US,Kasey Nuon Co.,,Denver,80014,CO,,6 Palo Alto Airfield,,,,15183,,,,,,,,43.0,43.0,,,0.0,0.0,2006-12-07,UNICORN,,,0.0,0.0,,,0001,,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,43.0,,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306544,0.0,0.0,0.0,,,,,0.0,0.0,X,43.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,43.0,,,,43.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-05-13 02:45:49+00:00
200,CUST49,US,Tiara Dumoulin Ltd,,Miami,33101,FL,,456 455 Silver Road,,,,15184,,,,,,,,44.0,44.0,,,0.0,0.0,2006-12-08,UNICORN,,,0.0,0.0,,,ZAG11,,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,44.0,,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306545,0.0,0.0,0.0,,,,,0.0,0.0,X,44.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,44.0,,,,44.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-05-14 02:45:49+00:00
200,CUST50,US,Merengue de Limon,,New York,10001,NY,,456 455 Silver Road,,,,15185,,,,,,,,45.0,45.0,,,0.0,0.0,2006-12-09,UNICORN,,,0.0,0.0,,,0009,21.0,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306546,0.0,0.0,0.0,,,,,0.0,0.0,X,45.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,45.0,,,,45.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-05-15 02:45:49+00:00
200,CUST51,US,Jeanine Chestand,,New York,10001,NY,,204 Sandy Road,,,,15186,,,,,,,,46.0,46.0,,,0.0,0.0,2006-12-10,UNICORN,,,0.0,0.0,,,0001,93.0,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,46.0,,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306547,0.0,0.0,0.0,,,,,0.0,0.0,X,46.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,46.0,,,,46.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-05-16 02:45:49+00:00
200,CUST52,US,Marivel Kaeser,,Chicago,60007,IL,,39 State St.,,,,15187,,,,,,,,47.0,47.0,,,0.0,0.0,2006-12-11,UNICORN,,,0.0,0.0,,,0001,98.0,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,47.0,,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306548,0.0,0.0,0.0,,,,,0.0,0.0,X,47.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,47.0,,,,47.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-05-17 02:45:49+00:00
200,CUST53,CA,Kattie Coreas,,Denver,80014,CO,,5 Palo Alto Airfield,,,,15188,,,,,,,,48.0,48.0,,,0.0,0.0,2006-12-12,UNICORN,,,0.0,0.0,,,0001,,,,,,,,,,,,,,0.0,0.0,E,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,48.0,,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4803306549,0.0,0.0,0.0,,,,,0.0,0.0,X,48.0,0.0,0.0,X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,,48.0,,,,48.0,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-05-18 02:45:49+00:00
