mandt,bukrs,anln1,anln2,anlkl,gegst,anlar,ernam,erdat,aenam,aedat,xloev,xspeb,felei,ktogr,xopvw,anltp,zujhr,zuper,zugdt,aktiv,abgdt,deakt,gplab,bstdt,ord41,ord42,ord43,ord44,anlue,zuawa,aneqk,aneqs,lifnr,land1,liefe,herst,eigkz,aibn1,aibn2,aibdt,urjhr,urwrt,antei,projn,eaufn,meins,menge,typbz,izwek,inken,ivdat,invzu,vmgli,xvrmw,wrtma,ehwrt,aufla,ehwzu,ehwnr,gruvo,grein,grbnd,grblt,grlfd,flurk,flurn,fiamt,stadt,grund,feins,grufl,invnr,vbund,spras,txt50,txa50,xltxid,xverid,xtchid,xkalid,xherid,xleaid,leafi,lvdat,lkdat,leabg,lejar,leper,lryth,legeb,lbasw,lkauf,lmzin,lzins,ltzbw,lkuza,lkuzi,llavb,leanz,lvtnr,letxt,xaktiv,anupd,lblnr,xv0dt,xv0nm,xv1dt,xv1nm,xv2dt,xv2nm,xv3dt,xv3nm,xv4dt,xv4nm,xv5dt,xv5nm,xv6dt,xv6nm,aimmo,objnr,leart,lvors,gdlgrp,posnr,xerwrt,xafabch,xanlgr,mcoa1,xinvm,sernr,umwkz,lrvdat,act_change_pm,has_tddp,last_reorg_date,internal_code,approval_number,approval_version,bogus_anln1,asset_version,operation_flag,is_deleted,recordstamp
800,F100,3005,0,00003000,,,MORAK,2000-09-22,,,,,3000,00030000,,0,2000,9,2000-05-01,2000-05-01,,,,,,,,,,,0,0,0000012000,,,,,,,,0,,,,,,,,,X,,,DE36,,,,,,,,,,,,,,,,,,,,,D,Telefon: ISDN,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2000-09-22,MORAK,,,,,,,,,,,0,,,,,0,,,,TELEFON: ISDN,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,F100,3006,0,00003000,,,MORAK,2000-09-22,,,,,3000,00030000,,0,2000,9,2000-05-01,2000-05-01,,,,,,,,,,,0,0,0000012000,,,,,,,,0,,,,,,,,,X,,,DE36,,,,,,,,,,,,,,,,,,,,,D,Büromöbel,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2000-09-22,MORAK,,,,,,,,,,,0,,,,,0,,,,BÜROMÖBEL,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,F100,3007,0,00003000,,,MORAK,2000-09-22,,,,,3000,00030000,,0,2000,9,2000-05-01,2000-05-01,,,,,,,,,,,0,0,0000012000,,,,,,,,0,,,,,,,,,X,,,DE36,,,,,,,,,,,,,,,,,,,,,D,Drehstuhl,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2000-09-22,MORAK,,,,,,,,,,,0,,,,,0,,,,DREHSTUHL,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,F100,3004,0,00003100,,,MORAK,2000-09-22,,,,,3000,00030000,,0,2000,9,2000-07-01,2000-07-01,,,,,2.0,2.0,1.0,,,,0,0,0000012002,,,,,,,,0,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,D,BMW 535i,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2000-09-22,MORAK,,,,,,,,,,,0,,,,,0,,,,BMW 535I,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,F100,3003,0,00003100,,,MORAK,2000-09-22,,,,,3000,00030000,,0,2000,9,2000-06-01,2000-06-01,,,,,2.0,2.0,1.0,,,,0,0,0000012002,,,,,,,,0,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,D,Mercedes 600 SEL,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2000-09-22,MORAK,,,,,,,,,,,0,,,,,0,,,,MERCEDES 600 SEL,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,F100,3001,0,00003200,,,MORAK,2000-09-22,MORAK,2000-09-22,,,3000,00030000,,0,2000,9,2000-07-01,2000-07-01,,,,,2.0,1.0,2.0,,,,0,0,0000012000,,,,1.0,,,,0,,,,,,,,,X,,,DE33,,,,,,,,,,,,,,,,,ST,,,,D,Siemens Laptop,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2000-09-22,MORAK,,,,,,,,,,,0,,,,,0,,,,SIEMENS LAPTOP,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,F100,3002,0,00003200,,,MORAK,2000-09-22,,,,,3000,00030000,,0,2000,9,2000-06-01,2000-06-01,,,,,2.0,1.0,2.0,,,,0,0,0000012000,,,,1.0,,,,0,,,,,,,,,X,,,DE33,,,,,,,,,,,,,,,,,ST,,,,D,IBM PC,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2000-09-22,MORAK,,,,,,,,,,,0,,,,,0,,,,IBM PC,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,3345,0,00003200,,,GIESEB,2002-10-13,GIESEB,2003-01-31,,,3000,00030000,,0,2002,10,2002-10-13,2002-10-13,,,,2002-10-13,,,,,,,0,0,,US,,Maxitech,1.0,,,,0,,,,,ST,1.0,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,E,PC Maxitech 1.200 Professional,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2003-01-31,GIESEB,,,,,,,,,,,0,,,,,0,,Y,,PC MAXITECH 1.200 PROFESSIONAL,,,,,2.0,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,3337,0,00003200,,,GIESEB,2002-10-13,GIESEB,2003-02-12,,,3000,00030000,,0,2002,10,2002-10-13,2002-10-13,,,,2002-10-13,,,,,,,0,0,,US,,Synergall,1.0,,,,0,,,,,ST,1.0,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,E,"Monitor Synergall 19""",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2003-02-12,GIESEB,,,,,,,,,,,0,,,,,0,,Y,,"MONITOR SYNERGALL 19""",,,,,2.0,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,3346,0,00003200,,,GIESEB,2002-10-13,GIESEB,2003-02-12,,,3000,00030000,,0,2002,10,2002-10-13,2002-10-13,,,,2002-10-13,,,,,,,0,0,,US,,Synergall,1.0,,,,0,,,,,ST,1.0,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,E,"Monitor Synergall 19""",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2003-02-12,GIESEB,,,,,,,,,,,0,,,,,0,,Y,,"MONITOR SYNERGALL 19""",,,,,2.0,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,3340,0,00003200,,,GIESEB,2002-10-13,GIESEB,2003-02-12,,,3000,00030000,,0,2002,10,2002-10-13,2002-10-13,,,,2002-10-13,,,,,,,0,0,,US,,GraphicalEX,1.0,,,,0,,,,,ST,1.0,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,E,Graphics Software Clickshot,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2003-02-12,GIESEB,,,,,,,,,,,0,,,,,0,,Y,,GRAPHICS SOFTWARE CLICKSHOT,,,,,2.0,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,3353,0,00003200,,,GIESEB,2002-10-13,BIRNLEY,2004-01-09,,,3000,00030000,,0,2002,10,2002-10-13,2002-10-13,,,,,,,,,,,0,0,,US,,Maxitech,1.0,,,,0,,,,,,,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,E,PC Maxitech Professional,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2004-01-09,BIRNLEY,,,,,,,,,,,0,,,,,0,,Y,,PC MAXITECH PROFESSIONAL,,,,,2.0,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,3351,0,00003200,,,GIESEB,2002-10-13,GIESEB,2002-10-13,,,3000,00030000,,0,2002,10,2002-10-13,2002-10-13,,,,,,,,,,,0,0,,US,,Maxitech,1.0,,,,0,,,,,,,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,E,PC Maxitech 1.200 Professional,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2002-10-13,GIESEB,,,,,,,,,,,0,,,,,0,,Y,,PC MAXITECH 1.200 PROFESSIONAL,,,,,2.0,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,3350,0,00003200,,,GIESEB,2002-10-13,GIESEB,2002-10-13,,,3000,00030000,,0,2002,10,2002-10-13,2002-10-13,,,,,,,,,,,0,0,,US,,Cormoran,1.0,,,,0,,,,,,,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,E,"Flatscreen Cormoran 17""",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2002-10-13,GIESEB,,,,,,,,,,,0,,,,,0,,Y,,"FLATSCREEN CORMORAN 17""",,,,,2.0,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,3355,0,00003200,,,GIESEB,2002-10-13,,,,,3000,00030000,,0,2002,10,2002-10-13,2002-10-13,,,,,,,,,,,0,0,,,,,1.0,,,,0,,,,,,,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,E,"Monitor Synergall 19""",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2002-10-13,GIESEB,,,,,,,,,,,0,,,,,0,,Y,,"MONITOR SYNERGALL 19""",,,,,2.0,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,3343,0,00003200,,,GIESEB,2002-10-13,GIESEB,2002-10-13,,,3000,00030000,,0,2002,10,2002-10-13,2002-10-13,,,,2002-10-13,,,,,,,0,0,0000001000,US,,Synergall,1.0,,,,0,,,,,ST,1.0,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,E,"Monitor Synergall 19""",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2002-10-13,GIESEB,,,,,,,,,,,0,,,,,0,,Y,,"MONITOR SYNERGALL 19""",,,,,2.0,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,3352,0,00003200,,,GIESEB,2002-10-13,GIESEB,2002-10-13,,,3000,00030000,,0,2002,10,2002-10-13,2002-10-13,,,,,,,,,,,0,0,,US,,Synergall,1.0,,,,0,,,,,,,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,E,"Monitor Synergall 19""",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2002-10-13,GIESEB,,,,,,,,,,,0,,,,,0,,Y,,"MONITOR SYNERGALL 19""",,,,,2.0,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,3348,0,00003200,,,GIESEB,2002-10-13,GIESEB,2002-10-13,,,3000,00030000,,0,2002,10,2002-10-13,2002-10-13,,,,,,,,,,,0,0,,US,,Maxitech,1.0,,,,0,,,,,,,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,E,PC Maxitech 1.600 de Luxe,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2002-10-13,GIESEB,,,,,,,,,,,0,,,,,0,,Y,,PC MAXITECH 1.600 DE LUXE,,,,,2.0,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,3342,0,00003200,,,GIESEB,2002-10-13,GIESEB,2002-10-13,,,3000,00030000,,0,2002,10,2002-10-13,2002-10-13,,,,2002-10-13,,,,,,,0,0,0000001000,US,,Maxitech,1.0,,,,0,,,,,ST,1.0,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,E,PC Maxitech 1.600 de Luxe,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2002-10-13,GIESEB,,,,,,,,,,,0,,,,,0,,Y,,PC MAXITECH 1.600 DE LUXE,,,,,2.0,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,3349,0,00003200,,,GIESEB,2002-10-13,GIESEB,2002-10-13,,,3000,00030000,,0,2002,10,2002-10-13,2002-10-13,,,,,,,,,,,0,0,,US,,Maxitech,1.0,,,,0,,,,,,,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,E,PC Maxitech 1.600 de Luxe,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2002-10-13,GIESEB,,,,,,,,,,,0,,,,,0,,Y,,PC MAXITECH 1.600 DE LUXE,,,,,2.0,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,3335,0,00003200,,,GIESEB,2002-10-13,GIESEB,2002-10-13,,,3000,00030000,,0,2002,10,2002-10-13,2002-10-13,,,,2002-10-13,,,,,,,0,0,0000001000,US,,Maxitech,1.0,,,,0,,,,,ST,1.0,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,E,PC Maxitech 1.600 de Luxe,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2002-10-13,GIESEB,,,,,,,,,,,0,,,,,0,,Y,,PC MAXITECH 1.600 DE LUXE,,,,,2.0,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,3339,0,00003200,,,GIESEB,2002-10-13,GIESEB,2002-10-13,,,3000,00030000,,0,2002,10,2002-10-13,2002-10-13,,,,2002-10-13,,,,,,,0,0,0000001000,US,,Cormoran,1.0,,,,0,,,,,ST,1.0,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,E,"Flatscreen Cormoran 17""",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2002-10-13,GIESEB,,,,,,,,,,,0,,,,,0,,Y,,"FLATSCREEN CORMORAN 17""",,,,,2.0,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,3338,0,00003200,,,GIESEB,2002-10-13,GIESEB,2002-10-13,,,3000,00030000,,0,2002,10,2002-10-13,2002-10-13,,,,2002-10-13,,,,,,,0,0,0000001000,US,,Synergall,1.0,,,,0,,,,,ST,1.0,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,E,"Monitor Synergall 19""",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2002-10-13,GIESEB,,,,,,,,,,,0,,,,,0,,Y,,"MONITOR SYNERGALL 19""",,,,,2.0,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,3356,0,00003200,,,GIESEB,2002-10-14,GIESEB,2002-10-14,,,3000,00030000,,0,2002,10,2002-10-14,2002-10-14,,,,,,,,,,,0,0,,US,,Maxitech,1.0,,,,0,,,,,,,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,E,PC Maxitech 1.200 Professional,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2002-10-14,GIESEB,,,,,,,,,,,0,,,,,0,,Y,,PC MAXITECH 1.200 PROFESSIONAL,,,,,2.0,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,3357,0,00003200,,,GIESEB,2002-10-14,GIESEB,2002-10-14,,,3000,00030000,,0,2002,10,2002-10-14,2002-10-14,,,,,,,,,,,0,0,,US,,Cormoran,1.0,,,,0,,,,,,,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,E,"Flatscreen Cormoran 17""",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2002-10-14,GIESEB,,,,,,,,,,,0,,,,,0,,Y,,"FLATSCREEN CORMORAN 17""",,,,,2.0,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,3347,0,00003200,,,GIESEB,2002-10-13,GIESEB,2002-10-14,,,3000,00030000,,0,2002,10,2002-10-13,2002-10-13,,,,2002-10-13,,,,,,,0,0,0000001000,US,,GraphicalEX,1.0,,,,0,,,,,ST,1.0,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,E,Graphics Software Clickshot,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2002-10-14,GIESEB,,,,,,,,,,,0,,,,,0,,Y,,GRAPHICS SOFTWARE CLICKSHOT,,,,,2.0,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,3366,0,00003200,,,GIESEB,2002-10-14,GIESEB,2002-10-14,,,3000,00030000,,0,2002,10,2002-10-14,2002-10-14,,,,,,,,,,,0,0,,US,,Print-it,1.0,,,,0,,,,,,,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,E,Laserprinter Print-it now,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2002-10-14,GIESEB,,,,,,,,,,,0,,,,,0,,Y,,LASERPRINTER PRINT-IT NOW,,,,,2.0,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,3363,0,00003200,,,GIESEB,2002-10-14,GIESEB,2002-10-14,,,3000,00030000,,0,2002,10,2002-10-14,2002-10-14,,,,,,,,,,,0,0,0000001000,US,,Starworld,1.0,,,,0,,,,,,,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,E,Notebook Starworld 1000,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2002-10-14,GIESEB,,,,,,,,,,,0,,,,,0,,Y,,NOTEBOOK STARWORLD 1000,,,,,2.0,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,3359,0,00003200,,,GIESEB,2002-10-14,GIESEB,2002-10-14,,,3000,00030000,,0,2002,10,2002-10-14,2002-10-14,,,,,,,,,,,0,0,,US,,GraphicalEX,1.0,,,,0,,,,,,,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,E,Graphics Software Clickshot,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2002-10-14,GIESEB,,,,,,,,,,,0,,,,,0,,Y,,GRAPHICS SOFTWARE CLICKSHOT,,,,,2.0,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,3365,0,00003200,,,GIESEB,2002-10-14,GIESEB,2002-10-14,,,3000,00030000,,0,2002,10,2002-10-14,2002-10-14,,,,,,,,,,,0,0,,US,,Cormoran,1.0,,,,0,,,,,,,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,E,"Flatscreen Cormoran 19""",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2002-10-14,GIESEB,,,,,,,,,,,0,,,,,0,,Y,,"FLATSCREEN CORMORAN 19""",,,,,2.0,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,3360,0,00003200,,,GIESEB,2002-10-14,GIESEB,2002-10-14,,,3000,00030000,,0,2002,10,2002-10-14,2002-10-14,,,,,,,,,,,0,0,,US,,GraphicalEX,1.0,,,,0,,,,,,,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,E,Graphics Software Clickshot,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2002-10-14,GIESEB,,,,,,,,,,,0,,,,,0,,Y,,GRAPHICS SOFTWARE CLICKSHOT,,,,,2.0,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,3364,0,00003200,,,GIESEB,2002-10-14,GIESEB,2002-10-14,,,3000,00030000,,0,2002,10,2002-10-14,2002-10-14,,,,,,,,,,,0,0,,US,,Maxitech,1.0,,,,0,,,,,,,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,E,PC Maxitech 1.600 de Luxe,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2002-10-14,GIESEB,,,,,,,,,,,0,,,,,0,,Y,,PC MAXITECH 1.600 DE LUXE,,,,,2.0,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,3361,0,00003200,,,GIESEB,2002-10-14,GIESEB,2002-10-14,,,3000,00030000,,0,2002,10,2002-10-14,2002-10-14,,,,,,,,,,,0,0,,,,,1.0,,,,0,,,,,,,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,E,Graphics Software Clickshot,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2002-10-14,GIESEB,,,,,,,,,,,0,,,,,0,,Y,,GRAPHICS SOFTWARE CLICKSHOT,,,,,2.0,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,3358,0,00003200,,,GIESEB,2002-10-14,GIESEB,2002-10-14,,,3000,00030000,,0,2002,10,2002-10-14,2002-10-14,,,,,,,,,,,0,0,,US,,Cormoran,1.0,,,,0,,,,,,,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,E,"Monitor Synergall 19""",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2002-10-14,GIESEB,,,,,,,,,,,0,,,,,0,,Y,,"MONITOR SYNERGALL 19""",,,,,2.0,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,3362,0,00003200,,,GIESEB,2002-10-14,GIESEB,2002-10-14,,,3000,00030000,,0,2002,10,2002-10-14,2002-10-14,,,,,,,,,,,0,0,0000001000,US,,Starworld,1.0,,,,0,,,,,,,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,E,Notebook Starworld 1000,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2002-10-14,GIESEB,,,,,,,,,,,0,,,,,0,,Y,,NOTEBOOK STARWORLD 1000,,,,,2.0,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,3354,0,00003200,,,GIESEB,2002-10-13,GIESEB,2002-10-14,,,3000,00030000,,0,2002,10,2002-10-13,2002-10-13,,,,,,,,,,,0,0,,US,,Synergall,1.0,,,,0,,,,,,,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,E,"Monitor Synergall 19""",,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2002-10-14,GIESEB,,,,,,,,,,,0,,,,,0,,Y,,"MONITOR SYNERGALL 19""",,,,,2.0,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,1000,3373,0,00003200,,,GIESEB,2002-10-16,,,,,3000,00030000,,0,2002,10,2002-10-16,2002-10-16,,,,2002-10-16,,,,,,,0,0,0000001000,,,,1.0,,,,0,,,,,ST,100.0,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,D,IT Office Software Lizenz,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2002-10-16,GIESEB,,,,,,,,,,,0,,,,,0,,Y,,IT OFFICE SOFTWARE LIZENZ,,,,,2.0,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,3369,0,00003200,,,GIESEB,2002-10-16,,,,,3000,00030000,,0,2002,10,2002-10-16,2002-10-16,,,,2002-10-16,,,,,,,0,0,0000001000,,,,1.0,,,,0,,,,,ST,100.0,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,E,IT Office Software License,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2002-10-16,GIESEB,,,,,,,,,,,0,,,,,0,,Y,,IT OFFICE SOFTWARE LICENSE,,,,,2.0,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,3336,0,00003200,,,GIESEB,2002-10-13,GIESEB,2002-10-17,,,3000,00030000,,0,2002,10,2002-10-13,2002-10-13,,,,2002-10-13,,,,,,,0,0,,US,,Starworld,1.0,,,,0,,,,,ST,1.0,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,E,Notebook Starworld 1000,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2002-10-17,GIESEB,,,,,,,,,,,0,,,,,0,,Y,,NOTEBOOK STARWORLD 1000,,,,,2.0,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,3334,0,00003200,,,GIESEB,2002-10-13,GIESEB,2002-10-17,,,3000,00030000,,0,2002,10,2002-10-13,2002-10-13,,,,2002-10-13,,,,,,,0,0,,US,,Maxitech,1.0,,,,0,,,,,ST,1.0,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,E,PC Maxitech 1.600 de Luxe,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2002-10-17,GIESEB,,,,,,,,,,,0,,,,,0,,Y,,PC MAXITECH 1.600 DE LUXE,,,,,2.0,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,3341,0,00003200,,,GIESEB,2002-10-13,GIESEB,2002-10-17,,,3000,00030000,,0,2002,10,2002-10-13,2002-10-13,,,,2002-10-13,,,,,,,0,0,,US,,Maxitech,1.0,,,,0,,,,,ST,1.0,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,E,PC Maxitech 1.600 de Luxe,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2002-10-17,GIESEB,,,,,,,,,,,0,,,,,0,,Y,,PC MAXITECH 1.600 DE LUXE,,,,,2.0,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,3344,0,00003200,,,GIESEB,2002-10-13,GIESEB,2002-10-17,,,3000,00030000,,0,2002,10,2002-10-13,2002-10-13,,,,2002-10-13,,,,,,,0,0,,US,,Starworld,1.0,,,,0,,,,,ST,1.0,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,E,Notebook Starworld 1000,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2002-10-17,GIESEB,,,,,,,,,,,0,,,,,0,,Y,,NOTEBOOK STARWORLD 1000,,,,,2.0,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,2255,0,00002000,,,GIESEB,2003-02-17,STEINER,2004-12-06,,,2000,00020000,,0,2003,1,2003-01-01,2003-01-01,,,,,,,,,,,0,0,,US,,Delta Pump Mfg Inc,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,Bottom Ash Pump,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2004-12-06,STEINER,,,,,,,,,,,0,,,,,0,,,,BOTTOM ASH PUMP,,,,,2.0,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,3387,0,00003200,,,GIESEB,2004-12-23,D043450,2004-12-23,,,3000,00030000,,0,2004,12,2004-12-23,2004-12-23,,,,,,,,,,,0,0,,US,,Megamax,1.0,,,,0,,,,,ST,1.0,,,,,,DE33,,,,,,,,,,,,,,,,,ST,,,,D,Pocket-PDA Megamax 14i,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2004-12-23,D043450,,,,,,,,,,,0,,,,,0,,Y,,POCKET-PDA MEGAMAX 14I,,,,,2.0,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,2251,0,00002100,,,HANSEN,2002-10-04,,,,,2100,00020000,,0,0,0,,,,,,,1000.0,,,,,,0,0,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,Line Card,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2002-10-04,HANSEN,,,,,,,,,,,0,,,,,0,,Y,,LINE CARD,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,2246,0,00002100,,,HANSEN,2002-10-04,,,,,2100,00020000,,0,0,0,,,,,,,1000.0,,,,,,0,0,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,Switching Card,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2002-10-04,HANSEN,,,,,,,,,,,0,,,,,0,,Y,,SWITCHING CARD,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
800,3000,2248,0,00002100,,,HANSEN,2002-10-04,,,,,2100,00020000,,0,0,0,,,,,,,1000.0,,,,,,0,0,,,,,1.0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,Transmitter,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,2002-10-04,HANSEN,,,,,,,,,,,0,,,,,0,,Y,,TRANSMITTER,,,,,,,,,,,,,L,False,2021-08-10 21:18:43.606788+00:00
