MANDT,BUKRS,BELNR,GJAHR,BUZEI,BUZID,AUGDT,AUGCP,AUGBL,BSCHL,KOART,UMSKZ,UMSKS,ZUMSK,SHKZG,GSBER,PARGB,MWSKZ,QSSKZ,DMBTR,WRBTR,KZBTR,PSWBT,PSWSL,TXBHW,TXBFW,MWSTS,WMWST,HWBAS,FWBAS,HWZUZ,FWZUZ,SHZUZ,STEKZ,MWART,TXGRP,KTOSL,QSSHB,KURSR,GBETR,BDIFF,BDIF2,VALUT,ZUONR,SGTXT,ZINKZ,VBUND,BEWAR,ALTKT,VORGN,FDLEV,FDGRP,FDWBT,FDTAG,FKONT,KOKRS,KOSTL,PROJN,AUFNR,VBELN,VBEL2,POSN2,ETEN2,ANLN1,ANLN2,ANBWA,BZDAT,PERNR,XUMSW,XHRES,XKRES,XOPVW,XCPDD,XSKST,XSAUF,XSPRO,XSERG,XFAKT,XUMAN,XANET,XSKRL,XINVE,XPANZ,XAUTO,XNCOP,XZAHL,SAKNR,HKONT,KUNNR,LIFNR,FILKD,XBILK,GVTYP,HZUON,ZFBDT,ZTERM,ZBD1T,ZBD2T,ZBD3T,ZBD1P,ZBD2P,SKFBT,SKNTO,WSKTO,ZLSCH,ZLSPR,ZBFIX,HBKID,BVTYP,NEBTR,MWSK1,DMBT1,WRBT1,MWSK2,DMBT2,WRBT2,MWSK3,DMBT3,WRBT3,REBZG,REBZJ,REBZZ,REBZT,ZOLLT,ZOLLD,LZBKZ,LANDL,DIEKZ,SAMNR,ABPER,VRSKZ,VRSDT,DISBN,DISBJ,DISBZ,WVERW,ANFBN,ANFBJ,ANFBU,ANFAE,BLNBT,BLNKZ,BLNPZ,MSCHL,MANSP,MADAT,MANST,MABER,ESRNR,ESRRE,ESRPZ,KLIBT,QSZNR,QBSHB,QSFBT,NAVHW,NAVFW,MATNR,WERKS,MENGE,MEINS,ERFMG,ERFME,BPMNG,BPRME,EBELN,EBELP,ZEKKN,ELIKZ,VPRSV,PEINH,BWKEY,BWTAR,BUSTW,REWRT,REWWR,BONFB,BUALT,PSALT,NPREI,TBTKZ,SPGRP,SPGRM,SPGRT,SPGRG,SPGRV,SPGRQ,STCEG,EGBLD,EGLLD,RSTGR,RYACQ,RPACQ,RDIFF,RDIF2,PRCTR,XHKOM,VNAME,RECID,EGRUP,VPTNR,VERTT,VERTN,VBEWA,DEPOT,TXJCD,IMKEY,DABRZ,POPTS,FIPOS,KSTRG,NPLNR,AUFPL,APLZL,PROJK,PAOBJNR,PASUBNR,SPGRS,SPGRC,BTYPE,ETYPE,XEGDR,LNRAN,HRKFT,DMBE2,DMBE3,DMB21,DMB22,DMB23,DMB31,DMB32,DMB33,MWST2,MWST3,NAVH2,NAVH3,SKNT2,SKNT3,BDIF3,RDIF3,HWMET,GLUPM,XRAGL,UZAWE,LOKKT,FISTL,GEBER,STBUK,TXBH2,TXBH3,PPRCT,XREF1,XREF2,KBLNR,KBLPOS,STTAX,FKBER,OBZEI,XNEGP,RFZEI,CCBTC,KKBER,EMPFB,XREF3,DTWS1,DTWS2,DTWS3,DTWS4,GRICD,GRIRG,GITYP,XPYPR,KIDNO,ABSBT,IDXSP,LINFV,KONTT,KONTL,TXDAT,AGZEI,PYCUR,PYAMT,BUPLA,SECCO,LSTAR,CESSION_KZ,PRZNR,PPDIFF,PPDIF2,PPDIF3,PENLC1,PENLC2,PENLC3,PENFC,PENDAYS,PENRC,GRANT_NBR,SCTAX,FKBER_LONG,GMVKZ,SRTYPE,INTRENO,MEASURE,AUGGJ,PPA_EX_IND,DOCLN,SEGMENT,PSEGMENT,PFKBER,HKTID,KSTAR,XLGCLR,TAXPS,PAYS_PROV,PAYS_TRAN,MNDID,XFRGE_BSEG,SQUAN,ACROBJTYPE,ACROBJ_ID,ACRSOBJ_ID,ACRITMTYPE,VALOBJTYPE,VALOBJ_ID,VALSOBJ_ID,RE_BUKRS,RE_ACCOUNT,PGEBER,PGRANT_NBR,BUDGET_PD,PBUDGET_PD,J_1TPBUPL,PEROP_BEG,PEROP_END,FASTPAY,IGNR_IVREF,FMFGUS_KEY,FMXDOCNR,FMXYEAR,FMXDOCLN,FMXZEKKN,PRODPER,GST_PART,PLC_SUP,HSN_SAC,IRN,RECRF,INWARD_NO,INWARD_DT,GROUND_NO,GROUND_DT,GROUND_TYP,PYMTKEY,OPERATION_FLAG,IS_DELETED,RECORDSTAMP,WAERS
50,C004,5105600112,2022,2,S,,,,81,S,,,,S,1.0,,V1,,100.0,100.0,,100.0,EUR,,,,,,,,,,,,1.0,KBS,,,,,,2022-01-31,,,,,,,RMRP,,,,,,C001,,,,,119.0,10.0,,,,,,,,,X,,,,,,,,,,,,,,,,,500010,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C0000033,4000.0,10.0,EA,10.0,EA,10.0,EA,4500000010.0,10.0,1.0,,,,4000.0,,RE02,,,,,,,,,,,,,,,,,,,,,,EU01PSFD01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-01-31 22:02:28.637830+00:00,EUR
50,C004,5105600113,2022,2,S,,,,81,S,,,,S,1.0,,V1,,2175.0,2175.0,,2175.0,EUR,,,,,,,,,,,,1.0,KBS,,,,,,2022-01-31,,,,,,,RMRP,,,,,,C001,,,,,120.0,10.0,,,,,,,,,X,,,,,,,,,,,,,,,,,500010,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C0000069,4000.0,15.0,EA,15.0,EA,15.0,EA,4500000011.0,10.0,1.0,,,,4000.0,,RE02,,,,,,,,,,,,,,,,,,,,,,EU01ELHC02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-01-31 22:03:26.795757+00:00,EUR
100,C004,5105600111,2022,2,S,,,,81,S,,,,S,1.0,,V1,,300.0,300.0,,300.0,EUR,,,,,,,,,,,,1.0,KBS,,,,,,2022-01-31,,,,,,,RMRP,,,,,,C001,,,,,115.0,10.0,,,,,,,,,X,,,,,,,,,,,,,,,,,500010,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C0000001,4000.0,10.0,EA,10.0,EA,10.0,EA,4500000009.0,10.0,1.0,,,,4000.0,,RE02,,,,,,,,,,,,,,,,,,,,,,EU01PGHP01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 14:42:03.482267+00:00,EUR
100,C004,5105600112,2022,2,S,,,,81,S,,,,S,1.0,,V1,,100.0,100.0,,100.0,EUR,,,,,,,,,,,,1.0,KBS,,,,,,2022-01-31,,,,,,,RMRP,,,,,,C001,,,,,119.0,10.0,,,,,,,,,X,,,,,,,,,,,,,,,,,500010,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C0000033,4000.0,10.0,EA,10.0,EA,10.0,EA,4500000010.0,10.0,1.0,,,,4000.0,,RE02,,,,,,,,,,,,,,,,,,,,,,EU01PSFD01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 14:42:03.482267+00:00,USD
100,C004,5105600113,2022,2,S,,,,81,S,,,,S,1.0,,V1,,2175.0,2175.0,,2175.0,EUR,,,,,,,,,,,,1.0,KBS,,,,,,2022-01-31,,,,,,,RMRP,,,,,,C001,,,,,120.0,10.0,,,,,,,,,X,,,,,,,,,,,,,,,,,500010,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C0000069,4000.0,15.0,EA,15.0,EA,15.0,EA,4500000011.0,10.0,1.0,,,,4000.0,,RE02,,,,,,,,,,,,,,,,,,,,,,EU01ELHC02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 14:42:03.482267+00:00,EUR
50,C005,5105600114,2022,2,S,,,,81,S,,,,S,1.0,,V1,,3.0,3.0,,3.0,JPY,,,,,,,,,,,,1.0,KBS,,,,,,2022-02-01,,,,,,,RMRP,,,,,,C001,,,,,139.0,10.0,,,,,,,,,X,,,,,,,,,,,,,,,,,500010,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C0000001,5000.0,10.0,EA,10.0,EA,10.0,EA,4500000012.0,10.0,1.0,,,,5000.0,,RE02,,,,,,,,,,,,,,,,,,,,,,AP01PGHP01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-01 11:57:06.337020+00:00,USD
50,C005,5105600115,2022,2,S,,,,81,S,,,,S,1.0,,V1,,1.0,1.0,,1.0,JPY,,,,,,,,,,,,1.0,KBS,,,,,,2022-02-01,,,,,,,RMRP,,,,,,C001,,,,,140.0,10.0,,,,,,,,,X,,,,,,,,,,,,,,,,,500010,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C0000033,5000.0,10.0,EA,10.0,EA,10.0,EA,4500000013.0,10.0,1.0,,,,5000.0,,RE02,,,,,,,,,,,,,,,,,,,,,,AP01PSFD01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-01 11:58:19.856297+00:00,EUR
50,C005,5105600116,2022,2,S,,,,81,S,,,,S,1.0,,V1,,20.0,20.0,,20.0,JPY,,,,,,,,,,,,1.0,KBS,,,,,,2022-02-01,,,,,,,RMRP,,,,,,C001,,,,,141.0,10.0,,,,,,,,,X,,,,,,,,,,,,,,,,,500010,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C0000069,5000.0,10.0,EA,10.0,EA,10.0,EA,4500000014.0,30.0,1.0,,,,5000.0,,RE02,,,,,,,,,,,,,,,,,,,,,,AP01ELHC02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-01 12:07:45.323635+00:00,GBP
100,C005,5105600114,2022,2,S,,,,81,S,,,,S,1.0,,V1,,3.0,3.0,,3.0,JPY,,,,,,,,,,,,1.0,KBS,,,,,,2022-02-01,,,,,,,RMRP,,,,,,C001,,,,,139.0,10.0,,,,,,,,,X,,,,,,,,,,,,,,,,,500010,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C0000001,5000.0,10.0,EA,10.0,EA,10.0,EA,4500000012.0,10.0,1.0,,,,5000.0,,RE02,,,,,,,,,,,,,,,,,,,,,,AP01PGHP01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 14:42:07.562644+00:00,EUR
100,C005,5105600115,2022,2,S,,,,81,S,,,,S,1.0,,V1,,1.0,1.0,,1.0,JPY,,,,,,,,,,,,1.0,KBS,,,,,,2022-02-01,,,,,,,RMRP,,,,,,C001,,,,,140.0,10.0,,,,,,,,,X,,,,,,,,,,,,,,,,,500010,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C0000033,5000.0,10.0,EA,10.0,EA,10.0,EA,4500000013.0,10.0,1.0,,,,5000.0,,RE02,,,,,,,,,,,,,,,,,,,,,,AP01PSFD01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 14:42:07.562644+00:00,USD
100,C005,5105600116,2022,2,S,,,,81,S,,,,S,1.0,,V1,,20.0,20.0,,20.0,JPY,,,,,,,,,,,,1.0,KBS,,,,,,2022-02-01,,,,,,,RMRP,,,,,,C001,,,,,141.0,10.0,,,,,,,,,X,,,,,,,,,,,,,,,,,500010,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C0000069,5000.0,10.0,EA,10.0,EA,10.0,EA,4500000014.0,30.0,1.0,,,,5000.0,,RE02,,,,,,,,,,,,,,,,,,,,,,AP01ELHC02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-04-21 14:42:07.562644+00:00,EUR
250,USA1,5100000007,2022,2,W,,,,86,S,,,,S,,,I0,,500.0,500.0,,500.0,USD,,,,,,,,,,,,1.0,WRX,,,,,,2022-01-27,450000002600010.0,,,,,,RMRP,,,,,,CYMB,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,X,,,191100,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST ROH,1000.0,10.0,G,10.0,G,10.0,G,4500000026.0,10.0,,,V,,1000.0,,RE01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0225000000012e+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:41:47.268774+00:00,EUR
250,USA1,5100000012,2022,2,W,,,,86,S,,,,S,,,I0,,40.0,40.0,,40.0,USD,,,,,,,,,,,,1.0,WRX,,,,,,2022-02-03,450000005400010.0,,,,,,RMRP,,,,,,CYMB,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,X,,,191100,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,1000.0,1.0,G,1.0,G,1.0,G,4500000054.0,10.0,,,S,,1000.0,,RE01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0225000000029002e+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-03 09:12:32.454405+00:00,EUR
250,USA1,5100000008,2022,2,W,,,,86,S,,,,S,,,I0,,400.0,400.0,,400.0,USD,,,,,,,,,,,,1.0,WRX,,,,,,2022-02-02,450000005300010.0,,,,,,RMRP,,,,,,CYMB,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,X,,,191100,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,1000.0,10.0,G,10.0,G,10.0,G,4500000053.0,10.0,,,S,,1000.0,,RE01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.022500000002e+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-03 07:03:01.119022+00:00,USD
250,USA1,5100000009,2022,2,W,,,,86,S,,,,S,,,I0,,120.0,120.0,,120.0,USD,,,,,,,,,,,,1.0,WRX,,,,,,2022-02-02,450000005400010.0,,,,,,RMRP,,,,,,CYMB,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,X,,,191100,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,1000.0,3.0,G,3.0,G,3.0,G,4500000054.0,10.0,,,S,,1000.0,,RE01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0225000000021002e+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-03 07:42:34.670201+00:00,EUR
250,USA1,5100000010,2022,2,W,,,,86,S,,,,S,,,I0,,80.0,80.0,,80.0,USD,,,,,,,,,,,,1.0,WRX,,,,,,2022-02-02,450000005400010.0,,,,,,RMRP,,,,,,CYMB,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,X,,,191100,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,1000.0,2.0,G,2.0,G,2.0,G,4500000054.0,10.0,,,S,,1000.0,,RE01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0225000000022e+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-03 07:49:57.151510+00:00,USD
250,USA1,5100000011,2022,2,W,,,,86,S,,,,S,,,I0,,200.0,200.0,,200.0,USD,,,,,,,,,,,,1.0,WRX,,,,,,2022-02-02,450000005400010.0,,,,,,RMRP,,,,,,CYMB,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,X,,,191100,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST,1000.0,5.0,G,5.0,G,5.0,G,4500000054.0,10.0,,,S,,1000.0,,RE01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0225000000024e+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-03 07:55:52.607051+00:00,EUR
250,USA1,5100000000,2022,2,W,,,,86,S,,,,S,,,I0,,100.0,100.0,,100.0,USD,,,,,,,,,,,,1.0,WRX,,,,,,2022-01-19,450000000000010.0,,,,,,RMRP,,,,,,CYMB,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,X,,,191100,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST CPG1,1000.0,1.0,EA,1.0,EA,1.0,EA,4500000000.0,10.0,,,S,,1000.0,,RE01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:41:47.268774+00:00,GBP
250,USA1,5100000001,2022,2,W,,,,86,S,,,,S,,,I1,,100.0,100.0,,100.0,USD,,,,,,,,,,,,1.0,WRX,,,,,,2022-01-19,450000000200010.0,,,,,,RMRP,,,,,,CYMB,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,X,,,191100,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST CPG1,1000.0,1.0,EA,1.0,EA,1.0,EA,4500000002.0,10.0,,,S,,1000.0,,RE01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:41:47.268774+00:00,EUR
250,USA1,5100000002,2022,2,W,,,,86,S,,,,S,,,I1,,100.0,100.0,,100.0,USD,,,,,,,,,,,,1.0,WRX,,,,,,2022-01-20,450000000200010.0,,,,,,RMRP,,,,,,CYMB,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,X,,,191100,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST CPG1,1000.0,1.0,EA,1.0,EA,1.0,EA,4500000002.0,10.0,,,S,,1000.0,,RE01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:41:47.268774+00:00,USD
250,USA1,5100000003,2022,2,W,,,,86,S,,,,S,,,I0,,400.0,400.0,,400.0,USD,,,,,,,,,,,,1.0,WRX,,,,,,2022-01-21,450000000700010.0,,,,,,RMRP,,,,,,CYMB,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,X,,,191100,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST CPG,1000.0,4.0,EA,4.0,EA,4.0,EA,4500000007.0,10.0,,,V,,1000.0,,RE01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0225000000004e+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:41:47.268774+00:00,EUR
250,USA1,5100000004,2022,2,W,,,,86,S,,,,S,,,I0,,200.0,200.0,,200.0,USD,,,,,,,,,,,,1.0,WRX,,,,,,2022-01-21,450000001000010.0,,,,,,RMRP,,,,,,CYMB,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,X,,,191100,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST CPG,1000.0,2.0,EA,2.0,EA,2.0,EA,4500000010.0,10.0,,,V,,1000.0,,RE01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0225000000005002e+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:41:47.268774+00:00,EUR
250,USA1,4900000024,2022,1,W,,,,86,S,,,,S,,,,,100.0,100.0,,100.0,USD,,,,,,,,,,,,,WRX,,,,,,2022-01-25,450000000600010.0,,,,,,RMWL,,,,,,CYMB,,,,80000014.0,,,,,,,,,,,X,X,,,,,,,,,,,,,X,,,191100,,V2000,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028118297C,1000.0,10.0,EA,10.0,EA,10.0,EA,4500000006.0,10.0,,,S,,1000.0,,WE01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:41:47.268774+00:00,EUR
