mandt,vbeln,posnr,pstyv,ernam,erzet,erdat,matnr,matwa,matkl,werks,lgort,charg,lichn,kdmat,prodh,lfimg,meins,vrkme,umvkz,umvkn,ntgew,brgew,gewei,volum,voleh,kztlf,uebtk,uebto,untto,chspl,faksp,mbdat,lgmng,arktx,lgpbe,vbelv,posnv,vbtyv,vgsys,vgbel,vgpos,upflu,uepos,fkrel,ladgr,tragr,komkz,lgnum,lispl,lgtyp,lgpla,bwtex,bwart,bwlvs,kzdlg,bdart,plart,mtart,xchpf,xchar,vgref,posar,bwtar,sumbd,mtvfp,eannr,gsber,vkbur,vkgrp,vtweg,spart,grkor,fmeng,antlf,vbeaf,vbeav,stafo,wavwr,kzwi1,kzwi2,kzwi3,kzwi4,kzwi5,kzwi6,sobkz,aedat,ean11,kvgr1,kvgr2,kvgr3,kvgr4,kvgr5,mvgr1,mvgr2,mvgr3,mvgr4,mvgr5,vpzuo,vgtyp,rfvgtyp,kostl,kokrs,paobjnr,prctr,ps_psp_pnr,aufnr,posnr_pp,kdauf,kdpos,vpmat,vpwrk,prbme,umref,knttp,kzvbr,fipos,fistl,geber,pckpf,bedar_lf,cmpnt,kcmeng,kcbrgew,kcntgew,kcvolum,uecha,cuobj,cuobj_ch,anzsn,serail,kcgewei,kcvoleh,sernr,abrli,abart,abrvw,qplos,qtlos,nachl,magrv,objko,objpo,aeskd,shkzg,prosa,uepvw,empst,abtnr,koqui,stadat,aktnr,knumh_ch,prefe,exart,clint,chmvs,abeln,abelp,lfimg_flo,lgmng_flo,kcmeng_flo,kzumw,kmpmg,aurel,kpein,kmein,netpr,netwr,kowrr,kzbew,mfrgr,chhpv,abfor,abges,mbuhr,wktnr,wktps,j_1bcfop,j_1btaxlw1,j_1btaxlw2,j_1btxsdc,situa,rsnum,rspos,rsart,kannr,kzfme,profl,kcmengvme,kcmengvmef,kzbws,pspnr,eprio,rules,kzbef,mprof,ematn,lgbzo,handle,verurpos,lifexpos,noatp,nopck,rblvs,berid,bestq,umbsq,ummat,umwrk,umlgo,umcha,umbar,umsok,sonum,usonu,akkur,akmng,vkgru,shkzg_um,insmk,kzech,flgwm,berkz,hupos,nowab,konto,kzear,hsdat,vfdat,lfgja,lfbnr,lfpos,grund,fobwa,dlvtp,exbwr,bpmng,exvkw,cmpre_flt,kzpod,lfdez,umrev,podrel,kzuml,fkber,grant_nbr,kzwso,gmcontrol,posting_change,um_ps_psp_pnr,pre_vl_etens,spe_gen_elikz,spe_scrap_ind,spe_auth_number,spe_inspout_guid,spe_follow_up,spe_exp_date_ext,spe_exp_date_int,spe_auth_complet,ormng,spe_atp_tmstmp,spe_orig_sys,spe_lieffz,spe_imwrk,spe_lifexpos2,spe_except_code,spe_keep_qty,spe_alternate,spe_mat_subst,spe_struc,spe_apo_qntyfac,spe_apo_qntydiv,spe_herkl,spe_bxp_date_ext,spe_version,spe_compl_mvt,j_1btaxlw4,j_1btaxlw5,j_1btaxlw3,budget_pd,kbnkz,farr_reltype,sitkz,sgt_rcat,sgt_scat,fsh_season_year,fsh_season,fsh_collection,fsh_theme,fsh_kvgr6,fsh_kvgr7,fsh_kvgr8,fsh_kvgr9,fsh_kvgr10,fsh_vas_rel,fsh_vas_prnt_id,fsh_transaction,fsh_item_group,fsh_item,fsh_rsnum,fsh_rspos,cons_order,wrf_charstc1,wrf_charstc2,wrf_charstc3,operation_flag,is_deleted,recordstamp
250,80000062,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,True,2022-03-01 07:21:37.145900+00:00
250,80000063,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,True,2022-03-01 07:34:29.095556+00:00
250,80000056,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,True,2022-02-28 12:31:17.509716+00:00
250,180000965,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,True,2022-03-02 06:27:24.405829+00:00
250,80000065,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,True,2022-03-03 07:58:11.456022+00:00
250,80000066,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,True,2022-03-03 08:02:14.630393+00:00
250,80000071,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,True,2022-03-07 09:01:33.600956+00:00
250,80000076,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,True,2022-03-07 09:08:32.887880+00:00
250,80000072,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,True,2022-03-07 08:38:58.094111+00:00
50,80000187,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,True,2022-03-19 08:58:45.351162+00:00
50,80000187,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,True,2022-03-19 08:58:45.351162+00:00
50,80000188,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,True,2022-03-19 08:59:18.187743+00:00
50,80000188,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,True,2022-03-19 08:59:18.187743+00:00
50,80001663,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,True,2022-03-23 02:51:34.649691+00:00
50,80001663,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,True,2022-03-23 02:51:34.649691+00:00
50,80001664,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,True,2022-03-23 03:02:47.018985+00:00
50,80001664,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,True,2022-03-23 03:02:47.018985+00:00
50,80001664,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,True,2022-03-23 03:02:47.018985+00:00
50,80001664,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D,True,2022-03-23 03:02:47.018985+00:00
250,180000942,10,ELN,VISHAKHA,07:52:57,2022-02-04,TEST F1,,SNACK,2000.0,2001.0,,,,,40.0,KG,KG,1.0,1.0,,,,,,,,,,,,,40.0,Test Fert SC,,,,,,4500000045.0,10.0,,,,,,,,,,,,101.0,,,,,FERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,40.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST F1,,GW4AW00F7joXiUxgLiI5Am,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-04 07:52:57.654954+00:00
250,180000010,10,ELN,MOUNIKAPALI,13:28:07,2022-01-24,TEST M1,,GRAINS,2000.0,2001.0,,,,,10.0,KG,KG,1.0,1.0,,,,,,,,,,,,,10.0,Test Material 1,,,,,,4500000016.0,10.0,,,,,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST M1,,GW4AW00F7joVeoxdxC}bAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:42:13.010068+00:00
250,180000011,10,ELN,MOUNIKAPALI,14:22:04,2022-01-24,TEST M1,,GRAINS,2000.0,2001.0,,,,,10.0,KG,KG,1.0,1.0,,,,,,,,,,,,,10.0,Test Material 1,,,,,,4500000017.0,10.0,,,,,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST M1,,GW4AW00F7joVf20eL09bAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:42:13.010068+00:00
250,180000013,10,ELN,MOUNIKAPALI,09:03:25,2022-01-25,TEST M1,,GRAINS,1000.0,1001.0,,,,,10.0,KG,KG,1.0,1.0,,,,,,,,,,,,,10.0,Test Material 1,,,,,,4500000021.0,10.0,,,,,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST M1,,GW4AW00F7joVjxJh4}QbAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2022-01-31 20:42:13.010068+00:00
250,180000019,10,ELN,MOUNIKAPALI,06:11:16,2022-02-03,TEST M1,,GRAINS,1000.0,1001.0,,,,,10.0,KG,KG,1.0,1.0,,,,,,,,,,,,,10.0,Test Material 1,,,,,,4500000050.0,10.0,,,,,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST M1,,GW4AW00F7joXbmC1NQtbAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-03 06:11:29.007323+00:00
250,180000020,10,ELN,MOUNIKAPALI,06:13:48,2022-02-03,TEST M1,,GRAINS,1000.0,1001.0,,,,,10.0,KG,KG,1.0,1.0,,,,,,,,,,,,,10.0,Test Material 1,,,,,,4500000047.0,10.0,,,,,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST M1,,GW4AW00F7joXbmvZ3o8bAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-03 06:14:16.389400+00:00
250,180000021,10,ELN,MOUNIKAPALI,06:13:48,2022-02-03,TEST M1,,GRAINS,2000.0,2001.0,,,,,10.0,KG,KG,1.0,1.0,,,,,,,,,,,,,10.0,Test Material 1,,,,,,4500000048.0,10.0,,,,,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST M1,,GW4AW00F7joXbmvZ3o9bAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-03 06:14:16.389400+00:00
250,180000030,10,ELN,VISHAKHA,07:41:15,2022-02-03,TEST M1,,GRAINS,1000.0,1001.0,,,,,10.0,KG,KG,1.0,1.0,,,,,,,,,,,,,10.0,Test Material 1,,,,,,4500000055.0,10.0,,,,,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST M1,,GW4AW00F7joXc9LWkoVbAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-03 07:41:19.818784+00:00
250,180000033,10,ELN,MOUNIKAPALI,07:54:02,2022-02-03,TEST M1,,GRAINS,1000.0,1001.0,,,,,10.0,KG,KG,1.0,1.0,,,,,,,,,,,,,10.0,Test Material 1,,,,,,4500000056.0,10.0,,,,,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST M1,,GW4AW00F7joXcCvprdzbAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-03 07:54:07.639288+00:00
250,180000034,10,ELN,MOUNIKAPALI,08:03:35,2022-02-03,TEST M1,,GRAINS,1000.0,1001.0,,,,,10.0,KG,KG,1.0,1.0,,,,,,,,,,,,,10.0,Test Material 1,,,,,,4500000057.0,10.0,,,,,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST M1,,GW4AW00F7joXcFaVJ9YbAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-03 08:03:39.361245+00:00
250,180000035,10,ELN,MOUNIKAPALI,08:15:22,2022-02-03,TEST M1,,GRAINS,1000.0,1001.0,,,,,10.0,KG,KG,1.0,1.0,,,,,,,,,,,,,10.0,Test Material 1,,,,,,4500000058.0,10.0,,,,,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST M1,,GW4AW00F7joXcItN5WebAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-03 08:15:36.771353+00:00
250,180000036,10,ELN,MOUNIKAPALI,08:25:53,2022-02-03,TEST M1,,GRAINS,1000.0,1001.0,,,,,10.0,KG,KG,1.0,1.0,,,,,,,,,,,,,10.0,Test Material 1,,,,,,4500000059.0,10.0,,,,,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST M1,,GW4AW00F7joXcLpQ8DPbAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-03 08:25:56.444519+00:00
250,180000037,10,ELN,GAIKWADPAWAR,08:27:31,2022-02-03,TEST M1,,GRAINS,1000.0,1001.0,,,,,10.0,KG,KG,1.0,1.0,,,,,,,,,,,,,10.0,Test Material 1,,,,,,4500000060.0,10.0,,,,,,,,,,,,101.0,,,,,ROH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,TEST M1,,GW4AW00F7joXcMGMH22bAm,,,,,,,,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,C,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-02-03 08:27:38.484736+00:00
