mandt,vbeln,erdat,erzet,ernam,angdt,bnddt,audat,vbtyp,trvog,auart,augru,gwldt,submi,lifsk,faksk,netwr,waerk,vkorg,vtweg,spart,vkgrp,vkbur,gsber,gskst,guebg,gueen,knumv,vdatu,vprgr,autlf,vbkla,vbklt,kalsm,vsbed,fkara,awahr,ktext,bstnk,bsark,bstdk,bstzd,ihrez,bname,telf1,mahza,mahdt,kunnr,kostl,stafo,stwae,aedat,kvgr1,kvgr2,kvgr3,kvgr4,kvgr5,knuma,kokrs,ps_psp_pnr,kurst,kkber,knkli,grupp,sbgrp,ctlpc,cmwae,cmfre,cmnup,cmngv,amtbl,hityp_pr,abrvw,abdis,vgbel,objnr,bukrs_vf,taxk1,taxk2,taxk3,taxk4,taxk5,taxk6,taxk7,taxk8,taxk9,xblnr,zuonr,vgtyp,kalsm_ch,agrzr,aufnr,qmnum,vbeln_grp,scheme_grp,abruf_part,abhod,abhov,abhob,rplnr,vzeit,stceg_l,landtx,xegdr,enqueue_grp,dat_fzau,fmbdat,vsnmr_v,handle,proli,cont_dg,crm_guid,upd_tmstmp,msr_id,tm_ctrl_key,handoverloc,dataaging,glo_log_ref1_hd,psm_budat,fsh_kvgr6,fsh_kvgr7,fsh_kvgr8,fsh_kvgr9,fsh_kvgr10,fsh_rereg,fsh_cq_check,fsh_vrsn_status,fsh_transaction,fsh_vas_cg,fsh_candate,fsh_ss,fsh_os_stg_change,swenr,smenr,phase,mtlaur,stage,hb_cont_reason,hb_expdate,hb_resdate,mill_appl_id,tas,betc,mod_allow,cancel_allow,pay_method,bpn,rep_freq,logsysb,kalcd,multi,sppaym,wtysc_clm_hdr,operation_flag,is_deleted,recordstamp
800,14392,2012-05-28,22:34:22,C5157856,,,2012-05-28,C,0,ODOT,,,,,,10000.0,ARS,7500,10,00,,,,,,,82208,2012-06-06,1,,,,RVAAAR,1,F2,100,,ftl/ltl/MD,,,,,,,,,CL303,,,ARS,,,,,,,,7500,0.0,,,,,,,,,,,,A,,,,,7500,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2012-05-29,,051MXG3j7k6ge90s0wffhG,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,14411,2012-05-31,22:25:11,C5157856,,,2012-05-31,C,0,ODOT,,,,,,10000.0,ARS,7500,10,00,,,,,,,82242,2012-06-10,1,,,,RVAAAR,1,F2,100,,ftl/ltl/MD,,,,,,,,,CL303,,,ARS,,,,,,,,7500,0.0,,,,,,,,,,,,A,,,,,7500,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2012-05-31,,051MXG3j7k6gwzRR9FiaEG,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,14533,2012-06-12,22:24:38,C5157856,,,2012-06-12,C,0,ODOT,,,,,,10000.0,ARS,7500,10,00,,,,,,,82443,2012-06-21,1,,,,RVAAAR,1,F2,100,,ftl/ltl/MD,,,,,,,,,CL303,,,ARS,,,,,,,,7500,0.0,,,,,,,,,,,,A,,,,,7500,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2012-06-12,,051MXG3j7j6jcPGnOIMMJG,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,14393,2012-05-28,22:35:14,C5157856,,,2012-05-28,C,0,ODOT,,,,,,10000.0,ARS,7500,10,00,,,,,,,82209,2012-06-07,1,,,,RVAAAR,1,F2,100,,ftl/ltl/MD,,,,,,,,,CL304,,,ARS,,,,,,,,7500,0.0,,,,,,,,,,,,A,,,,,7500,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2012-05-29,,051MXG3j7k6ge9G784QfhG,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,14412,2012-05-31,22:26:01,C5157856,,,2012-05-31,C,0,ODOT,,,,,,10000.0,ARS,7500,10,00,,,,,,,82243,2012-06-11,1,,,,RVAAAR,1,F2,100,,ftl/ltl/MD,,,,,,,,,CL304,,,ARS,,,,,,,,7500,0.0,,,,,,,,,,,,A,,,,,7500,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2012-05-31,,051MXG3j7k6gwzgAJagaEG,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,14534,2012-06-12,22:25:07,C5157856,,,2012-06-12,C,0,ODOT,,,,,,10000.0,ARS,7500,10,00,,,,,,,82444,2012-06-22,1,,,,RVAAAR,1,F2,100,,ftl/ltl/MD,,,,,,,,,CL304,,,ARS,,,,,,,,7500,0.0,,,,,,,,,,,,A,,,,,7500,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2012-06-12,,051MXG3j7j6jcPPYfjFsJG,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,14396,2012-05-28,22:54:39,C5157856,,,2012-05-28,C,0,ODOT,,,,,,10000.0,ARS,7500,10,00,,,,,,,82212,2012-06-11,1,,,,RVAAAR,1,F2,100,,ftl/ltl/MD,,,,,,,,,CL305,,,ARS,,,,,,,,7500,0.0,,,,,,,,,,,,A,,,,,7500,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2012-05-29,,051MXG3j7k6geEhQYDE9hG,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,14398,2012-05-29,19:34:44,C5157856,,,2012-05-29,C,0,ODOT,,,,,,10000.0,ARS,7500,10,00,,,,,,,82221,2012-06-05,1,,,,RVAAAR,1,F2,100,,HUB,,,,,,,,,CL305,,,ARS,,,,,,,,7500,0.0,,,,,,,,,,,,A,,,,,7500,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2012-05-29,,051MXG3j7k6gjf8ZDan4EG,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,14413,2012-05-31,22:26:47,C5157856,,,2012-05-31,C,0,ODOT,,,,,,10000.0,ARS,7500,10,00,,,,,,,82244,2012-06-11,1,,,,RVAAAR,1,F2,100,,ftl/ltl/MD,,,,,,,,,CL305,,,ARS,,,,,,,,7500,0.0,,,,,,,,,,,,A,,,,,7500,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2012-05-31,,051MXG3j7k6gwzujA4BaEG,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,14422,2012-05-31,23:58:48,C5157856,,,2012-05-31,C,0,ODOT,,,,,,10000.0,ARS,7500,10,00,,,,,,,82253,2012-06-07,1,,,,RVAAAR,1,F2,100,,HUB-TEST,,,,,,,,,CL305,,,ARS,,,,,,,,7500,0.0,,,,,,,,,,,,A,,,,,7500,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2012-05-31,,051MXG3j7k6gxNZNA3Z4EG,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,14529,2012-06-12,22:06:54,C5157856,,,2012-06-12,C,0,ODOT,,,,,,10000.0,ARS,7500,10,00,,,,,,,82439,2012-06-21,1,,,,RVAAAR,1,F2,100,,HUB-La,,,,,,,,,CL305,,,ARS,,,,,,,,7500,0.0,,,,,,,,,,,,A,,,,,7500,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2012-06-12,,051MXG3j7j6jcKJprKqMJG,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,14530,2012-06-12,22:07:20,C5157856,,,2012-06-12,C,0,ODOT,,,,,,10000.0,ARS,7500,10,00,,,,,,,82440,2012-06-21,1,,,,RVAAAR,1,F2,100,,HUB-La,,,,,,,,,CL305,,,ARS,,,,,,,,7500,0.0,,,,,,,,,,,,A,,,,,7500,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2012-06-12,,051MXG3j7j6jcKOtFeFsJG,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,14535,2012-06-12,22:25:40,C5157856,,,2012-06-12,C,0,ODOT,,,,,,10000.0,ARS,7500,10,00,,,,,,,82445,2012-06-22,1,,,,RVAAAR,1,F2,100,,ftl/ltl/MD,,,,,,,,,CL305,,,ARS,,,,,,,,7500,0.0,,,,,,,,,,,,A,,,,,7500,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2012-06-12,,051MXG3j7j6jcPZIDMnMJG,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,14394,2012-05-28,22:36:29,C5157856,,,2012-05-28,C,0,ODOT,,,,,,1000.0,ARS,7500,10,00,,,,,,,82210,2012-06-11,1,,,,RVAAAR,1,F2,100,,ftl/ltl/MD,,,,,,,,,CL306,,,ARS,,,,,,,,7500,0.0,,,,,,,,,,,,A,,,,,7500,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2012-05-29,,051MXG3j7k6ge9cTnBX9hG,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,14414,2012-05-31,22:27:38,C5157856,,,2012-05-31,C,0,ODOT,,,,,,1000.0,ARS,7500,10,00,,,,,,,82245,2012-06-14,1,,,,RVAAAR,1,F2,100,,ftl/ltl/MD,,,,,,,,,CL306,,,ARS,,,,,,,,7500,0.0,,,,,,,,,,,,A,,,,,7500,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2012-05-31,,051MXG3j7k6gw{5CMoIaEG,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,14536,2012-06-12,22:26:20,C5157856,,,2012-06-12,C,0,ODOT,,,,,,1000.0,ARS,7500,10,00,,,,,,,82446,2012-06-26,1,,,,RVAAAR,1,F2,100,,ftl/ltl/MD,,,,,,,,,CL306,,,ARS,,,,,,,,7500,0.0,,,,,,,,,,,,A,,,,,7500,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2012-06-12,,051MXG3j7j6jcPl8X7gMJG,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,14395,2012-05-28,22:37:26,C5157856,,,2012-05-28,C,0,ODOT,,,,,,1000.0,ARS,7500,10,00,,,,,,,82211,2012-06-10,1,,,,RVAAAR,1,F2,100,,ftl/ltl/MD,,,,,,,,,CL307,,,ARS,,,,,,,,7500,0.0,,,,,,,,,,,,A,,,,,7500,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2012-05-29,,051MXG3j7k6ge9qk5A69hG,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,14399,2012-05-29,19:35:19,C5157856,,,2012-05-29,C,0,ODOT,,,,,,10000.0,ARS,7500,10,00,,,,,,,82222,2012-06-05,1,,,,RVAAAR,1,F2,100,,HUB,,,,,,,,,CL307,,,ARS,,,,,,,,7500,0.0,,,,,,,,,,,,A,,,,,7500,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2012-05-29,,051MXG3j7k6gjfK8q6KaEG,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,14415,2012-05-31,22:28:25,C5157856,,,2012-05-31,C,0,ODOT,,,,,,1000.0,ARS,7500,10,00,,,,,,,82246,2012-06-13,1,,,,RVAAAR,1,F2,100,,ftl/ltl/MD,,,,,,,,,CL307,,,ARS,,,,,,,,7500,0.0,,,,,,,,,,,,A,,,,,7500,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2012-05-31,,051MXG3j7k6gw{KJLoVaEG,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,14423,2012-05-31,23:59:32,C5157856,,,2012-05-31,C,0,ODOT,,,,,,10000.0,ARS,7500,10,00,,,,,,,82254,2012-06-07,1,,,,RVAAAR,1,F2,100,,HUB-TEST,,,,,,,,,CL307,,,ARS,,,,,,,,7500,0.0,,,,,,,,,,,,A,,,,,7500,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2012-05-31,,051MXG3j7k6gxNoFsdVaEG,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,14537,2012-06-12,22:26:47,C5157856,,,2012-06-12,C,0,ODOT,,,,,,1000.0,ARS,7500,10,00,,,,,,,82447,2012-06-25,1,,,,RVAAAR,1,F2,100,,ftl/ltl/MD,,,,,,,,,CL307,,,ARS,,,,,,,,7500,0.0,,,,,,,,,,,,A,,,,,7500,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2012-06-12,,051MXG3j7j6jcPtKkZKsJG,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,14385,2012-05-25,22:27:21,C5157856,,,2012-05-25,C,0,OTTL,,,,,,2000.0,ARS,7500,10,00,,,,,,,82201,2012-06-08,1,,,,RVAAAR,1,F2,100,,OTTL,,,,,,,,,CL308,,,ARS,,,,,,,,7500,0.0,,,,,,,,,,,,A,,,,,7500,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2012-06-06,,051MXG3j7k6frG1mLB59hG,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,14386,2012-05-25,22:58:16,C5157856,,,2012-05-25,C,0,OTTL,,,,,,2000.0,ARS,7500,10,00,,,,,,,82202,2012-06-08,1,,,,RVAAAR,1,F2,100,,OTTL,,,,,,,,,CL308,,,ARS,,,,,,,,7500,0.0,,,,,,,,,,,,A,,,,,7500,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2012-06-06,,051MXG3j7k6frOh4ijkfhG,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,14387,2012-05-25,23:58:29,C5157856,,,2012-05-25,C,0,OTTL,,,,,,2000.0,ARS,7500,10,00,,,,,,,82203,2012-06-08,1,,,,RVAAAR,1,F2,100,,OTTL-2,,,,,,,,,CL308,,,ARS,,,,,,,,7500,0.0,,,,,,,,,,,,A,,,,,7500,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2012-06-06,,051MXG3j7k6frfXE}JKfhG,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,14388,2012-05-26,00:10:56,C5157856,,,2012-05-26,C,0,OTTL,,,,,,2000.0,ARS,7500,10,00,,,,,,,82204,2012-06-08,1,,,,RVAAAR,1,F2,100,,OTTL-3,,,,,,,,,CL308,,,ARS,,,,,,,,7500,0.0,,,,,,,,,,,,A,,,14387.0,,7500,,,,,,,,,,,,C,,0.0,,,,,A,,,,,,,,,,,2012-06-06,,051MXG3j7k6friz6RnkfhG,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:29.602872+00:00
800,14389,2012-05-28,01:52:57,C5157856,,,2012-05-28,C,0,OTTL,,,,,,2000.0,ARS,7500,10,00,,,,,,,82205,2012-06-11,1,,,,RVAAAR,1,F2,100,,OTTL-4,,,,,,,,,CL308,,,ARS,,,,,,,,7500,0.0,,,,,,,,,,,,A,,,,,7500,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2012-06-07,,051MXG3j7k6gYk7iN4ZfhG,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,14400,2012-05-30,00:56:21,C5157856,,,2012-05-30,C,0,OTTL,,,,,,1500.0,ARS,7500,10,00,,,,,,,82223,2012-06-11,1,,,,RVAAAR,1,F2,100,,OTTL,,,,,,,,,CL308,,,ARS,,,,,,,,7500,0.0,,,,,,,,,,,,A,,,,,7500,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2012-06-07,,051MXG3j7k6gl30kFyk4EG,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,14401,2012-05-30,01:15:41,C5157856,,,2012-05-30,C,0,OTTL,,,,,,1500.0,ARS,7500,10,00,,,,,,,82224,2012-06-11,1,,,,RVAAAR,1,F2,100,,TEST,,,,,,,,,CL308,,,ARS,,,,,,,,7500,0.0,,,,,,,,,,,,A,,,,,7500,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2012-06-07,,051MXG3j7k6gl8QXWa3aEG,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,14402,2012-05-30,01:37:09,C5157856,,,2012-05-30,C,0,OTTL,,,,,,1500.0,ARS,7500,10,00,,,,,,,82225,2012-06-11,1,,,,RVAAAR,1,F2,100,,TEST,,,,,,,,,CL308,,,ARS,,,,,,,,7500,0.0,,,,,,,,,,,,A,,,14401.0,,7500,,,,,,,,,,,,C,,0.0,,,,,A,,,,,,,,,,,2012-06-07,,051MXG3j7k6glEQWtZaaEG,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:29.602872+00:00
800,14416,2012-05-31,22:56:06,C5157856,,,2012-05-31,C,0,OTTL,,,,,,2000.0,ARS,7500,10,00,,,,,,,82247,2012-06-14,1,,,,RVAAAR,1,F2,100,,OTTL-LA,,,,,,,,,CL308,,,ARS,,,,,,,,7500,0.0,,,,,,,,,,,,A,,,,,7500,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2012-06-12,,051MXG3j7k6gx652nLvaEG,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,14417,2012-05-31,22:58:44,C5157856,,,2012-05-31,C,0,OTTL,,,,,,2000.0,ARS,7500,10,00,,,,,,,82248,2012-06-14,1,,,,RVAAAR,1,F2,100,,OTTL-LA-2,,,,,,,,,CL308,,,ARS,,,,,,,,7500,0.0,,,,,,,,,,,,A,,,14416.0,,7500,,,,,,,,,,,,C,,0.0,,,,,A,,,,,,,,,,,2012-06-12,,051MXG3j7k6gx6q9kpqaEG,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:29.602872+00:00
800,14418,2012-05-31,23:01:41,C5157856,,,2012-05-31,C,0,OTTL,,,,,,2000.0,ARS,7500,10,00,,,,,,,82249,2012-06-14,1,,,,RVAAAR,1,F2,100,,TEST,,,,,,,,,CL308,,,ARS,,,,,,,,7500,0.0,,,,,,,,,,,,A,,,14417.0,,7500,,,,,,,,,,,,C,,0.0,,,,,A,,,,,,,,,,,2012-06-12,,051MXG3j7k6gx7d9Mao4EG,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:29.602872+00:00
800,14419,2012-05-31,23:06:00,C5157856,,,2012-05-31,C,0,OTTL,,,,,,2000.0,ARS,7500,10,00,,,,,,,82250,2012-06-14,1,,,,RVAAAR,1,F2,100,,TEST-1,,,,,,,,,CL308,,,ARS,,,,,,,,7500,0.0,,,,,,,,,,,,A,,,,,7500,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2012-06-12,,051MXG3j7k6gx8rzPbhaEG,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,14420,2012-05-31,23:10:05,C5157856,,,2012-05-31,C,0,OTTL,,,,,,2000.0,ARS,7500,10,00,,,,,,,82251,2012-06-14,1,,,,RVAAAR,1,F2,100,,test3,,,,,,,,,CL308,,,ARS,,,,,,,,7500,0.0,,,,,,,,,,,,A,,,14419.0,,7500,,,,,,,,,,,,C,,0.0,,,,,A,,,,,,,,,,,2012-06-12,,051MXG3j7k6gx9zkWop4EG,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:29.602872+00:00
800,5360,1998-03-06,16:35:55,D020740,,,1998-03-06,C,0,TA,,,,,,232.5,USD,R300,R6,R1,,,,,,,13877,1998-03-13,1,,,,VKPUS3,1,F2,100,,r300206039801,,,,,,,,,R3002,,000001,USD,,,,,,,,R300,0.0,,,,,,,,,,,,A,,,,,R300,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:10.917494+00:00
800,13946,2011-03-31,08:50:21,I023055,,,2011-03-31,C,0,TA,,,,,,30000.0,RUB,9000,10,00,,,,,,,80378,2011-04-11,1,,,,RVAARU,2,F2,100,,,,,,,,,,,RU-01,,,RUB,,,,,,,,9000,0.0,,,,,,,,,,,,A,,,40000206.0,,9000,,,,,,,,,,,,G,SD0001,0.0,,,,,A,,,,,,,,,,,2011-03-31,,01Z{UNA27k2Mx6Ic37vpOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:29.602872+00:00
800,14057,2011-07-20,09:54:00,I023055,,,2011-07-20,C,0,TA,,,,,,1062500000.0,RUB,9000,10,00,,,,,,,80900,2011-07-27,1,,,,RVAARU,2,F2,100,,,,,,,,,,,RU-01,,,RUB,,,,,,,,9000,0.0,,,,,,,,,,,,A,,,,,9000,,,,,,,,,,,,,SD0001,0.0,,,,,A,,,,,,,,,,,2011-07-20,,01Z{UNA27k2irAqFNxEhhm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:03.820583+00:00
800,14088,2011-08-26,12:20:28,I023055,,,2011-08-26,C,0,TA,,,,,,30000.0,RUB,9000,10,00,,,,,,,81020,2011-08-26,1,,,,RVAARU,2,F2,100,,RU-01 -26.09,,,,,,,,,RU-01,,,RUB,,,,,,,,9000,0.0,,,,,,,,,,,,A,,,,,9000,,,,,,,,,,,,,SD0001,0.0,,,,,A,,,,,,,,,,,2011-08-26,,01Z{UNA27k2p{Q1}czNe0m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:03.820583+00:00
800,14181,2011-11-30,12:00:50,I070249,,,2011-11-30,C,0,TA,,,,,,12500.0,RUB,9000,10,00,,,,,,,81405,2011-12-09,1,,,,RVAARU,2,F2,100,,,,,,,,,,,RU-01,,,RUB,,,,,,,,9000,0.0,,,,,,,,,,,,A,,,,,9000,,,,,,,,,,,,,SD0001,0.0,,,,,A,,,,,,,,,,,2011-12-09,,01Z{UNA27k66w584UC5cIm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:03.820583+00:00
800,14208,2011-12-13,07:19:46,I070249,,,2011-12-13,C,0,TA,,,,,,12500.0,RUB,9000,10,00,,,,,,,81506,2011-12-22,1,,,,RVAARU,2,F2,100,,,,,,,,,,,RU-01,,,RUB,,,,,,,,9000,0.0,,,,,,,,,,,,A,,,,,9000,,,,,,,,,,,,,SD0001,0.0,,,,,A,,,,,,,,,,,2011-12-22,,01Z{UNA27k69gat9T6dbjG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:03.820583+00:00
800,40000206,2011-03-31,08:46:19,I023055,,,2011-03-31,G,4,KM,,,,,,18000000.0,RUB,9000,10,00,,,,,2011-03-31,2015-12-31,80377,,1,,,,RVAARU,2,,100,,контракт IDES-RU,,2011-03-31,,,,,,,RU-01,,,RUB,,,,,,,,9000,0.0,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,01Z{UNA27k2Mx5AV5C0pOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,14687,2012-07-25,14:33:26,C5166245,,,2012-07-25,C,0,ZGT1,,,,,,15000.0,NZD,8590,10,00,,,,,,,82821,2012-08-03,1,,,,RVAANZ,2,ZGT1,100,,IDES_Test,,,,,,,,,A300015,,,NZD,,,,,,,,8500,0.0,,8590.0,A300015,,ZZZ,999.0,NZD,,,,,A,,,,,8590,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2012-08-02,,051MXG3j7j6rofsrvm38nW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,16565,2015-02-25,13:02:03,TCS_DEMO_2ND,,,2015-02-25,C,0,ZGT1,,,,,,15000.0,NZD,8590,10,00,,,,,,,88492,2015-03-06,1,,,,RVAANZ,2,ZGT1,100,,IDES_Test,,,,,,,,,A300015,,,NZD,,,,,,,,8500,0.0,,8590.0,A300015,,ZZZ,999.0,NZD,,,,,A,,,,,8590,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2015-03-05,,051MXMaN7jIldCD4J2QD5G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
800,18364,2016-06-13,11:22:09,C5245479,,,2016-06-13,C,0,ZGT1,,,,,,15000.0,NZD,8590,10,00,,,,,,,92726,2016-06-22,1,,,,RVAANZ,2,ZGT1,100,,Udes_test,,,,,,,,,A300015,,,NZD,,,,,,,,8500,0.0,,8590.0,A300015,,ZZZ,999.0,NZD,,,,,A,,,,,8590,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2016-06-21,,051MXMaN7jQCgGZglTsWpm,,,,20160613092227.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:23.399543+00:00
800,18388,2016-07-28,15:11:30,C5245479,,,2016-07-28,C,0,ZGT1,,,,,,1000.0,USD,5000,10,00,,,,,,,92862,2016-08-08,1,,,,RVAA01,3,ZGT1,100,,,,,,,,,,,JGTS002,,Z00001,JPY,,,,,,,,5000,0.0,,,,,,,,,,,,A,,,,,5000,,,,,,,,,,,,,,0.0,,,,,A,,,,,,,,,,,2016-08-04,,051MXMaN7jQLc9YRAaS0rW,,,,20160728132011.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,False,2021-08-18 02:15:17.034428+00:00
