mandt,vbeln,posnr,uepos,fkimg,vrkme,umvkz,umvkn,meins,smeng,fklmg,lmeng,ntgew,brgew,gewei,volum,voleh,gsber,prsdt,fbuda,kursk,netwr,vbelv,posnv,vgbel,vgpos,vgtyp,aubel,aupos,auref,matnr,arktx,pmatn,charg,matkl,pstyv,posar,prodh,vstel,atpkz,spart,pospa,werks,aland,wkreg,wkcou,wkcty,taxm1,taxm2,taxm3,taxm4,taxm5,taxm6,taxm7,taxm8,taxm9,kowrr,prsfd,sktof,skfbp,kondm,ktgrm,kostl,bonus,provg,eannr,vkgrp,vkbur,spara,shkzg,ernam,erdat,erzet,bwtar,lgort,stafo,wavwr,kzwi1,kzwi2,kzwi3,kzwi4,kzwi5,kzwi6,stcur,uvprs,uvall,ean11,prctr,kvgr1,kvgr2,kvgr3,kvgr4,kvgr5,mvgr1,mvgr2,mvgr3,mvgr4,mvgr5,matwa,bonba,kokrs,paobjnr,ps_psp_pnr,aufnr,txjcd,cmpre,cmpnt,cuobj,cuobj_ch,koupd,uecha,xchar,abrvw,sernr,bzirk_auft,kdgrp_auft,konda_auft,lland_auft,mprok,pltyp_auft,regio_auft,vkorg_auft,vtweg_auft,abrbg,prosa,uepvw,autyp,stadat,fplnr,fpltr,aktnr,knuma_pi,knuma_ag,prefe,mwsbp,augru_auft,fareg,upmat,ukonm,cmpre_flt,abfor,abges,j_1arfz,j_1aregio,j_1agicd,j_1adtyp,j_1atxrel,j_1bcfop,j_1btaxlw1,j_1btaxlw2,j_1btxsdc,brtwr,wktnr,wktps,rplnr,kursk_dat,wgru1,wgru2,kdkg1,kdkg2,kdkg3,kdkg4,kdkg5,vkaus,j_1aindxp,j_1aidatep,kzfme,mwskz,vertt,vertn,sgtxt,delco,bemot,rrrel,akkur,wminr,vgbel_ex,vgpos_ex,logsys,vgtyp_ex,j_1btaxlw3,j_1btaxlw4,j_1btaxlw5,msr_id,msr_refund_code,msr_ret_reason,nrab_knumh,nrab_value,dispute_case,fund_usage_item,farr_reltype,claims_taxation,kurrf_dat_orig,vgtyp_ext,sgt_rcat,sgt_scat,glo_log_ref1_it,aufpl,aplzl,dpcnr,dcpnr,dpnrb,perop_beg,perop_end,fmfgus_key,fsh_season_year,fsh_season,fsh_collection,fsh_theme,fonds,fistl,fkber,grant_nbr,budget_pd,prs_work_period,pprctr,pargb,aufpl_oaa,aplzl_oaa,campaign,compreas,wrf_charstc1,wrf_charstc2,wrf_charstc3,operation_flag,is_deleted,recordstamp
800,90015181,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-09-14,1999-09-14,0.51129,682.76,,0,I0000018BE,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-09-14,05:13:20,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,13934,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-09-14,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,L,False,2021-05-19 21:30:06.660278+00:00
800,90015181,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-09-14,1999-09-14,0.51129,682.76,,0,I0000018BE,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-09-14,05:13:20,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,13934,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-09-14,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,I,False,2021-04-06 06:55:14.887400+00:00
800,90015299,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-09-16,1999-09-16,0.51129,682.76,,0,I0000018CU,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-09-16,05:20:53,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,14060,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-09-16,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,I,False,2021-04-06 06:55:14.887400+00:00
800,90015299,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-09-16,1999-09-16,0.51129,682.76,,0,I0000018CU,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-09-16,05:20:53,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,14060,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-09-16,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,L,False,2021-05-19 21:30:06.660278+00:00
800,90015302,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-09-22,1999-09-22,0.51129,682.76,,0,I0000018hX,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-09-22,05:03:54,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,14288,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-09-22,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,L,False,2021-05-19 21:30:06.660278+00:00
800,90015302,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-09-22,1999-09-22,0.51129,682.76,,0,I0000018hX,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-09-22,05:03:54,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,14288,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-09-22,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,I,False,2021-04-06 06:55:14.887400+00:00
800,90015400,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-09-24,1999-09-24,0.51129,682.76,,0,I0000018yP,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-09-24,05:03:18,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,14534,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-09-24,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,I,False,2021-04-06 06:55:14.887400+00:00
800,90015400,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-09-24,1999-09-24,0.51129,682.76,,0,I0000018yP,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-09-24,05:03:18,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,14534,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-09-24,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,L,False,2021-05-19 21:30:06.660278+00:00
800,90015549,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-09-28,1999-09-28,0.51129,682.76,,0,I0000019GK,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-09-28,05:02:25,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,14778,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-09-28,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,L,False,2021-05-19 21:30:06.660278+00:00
800,90015549,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-09-28,1999-09-28,0.51129,682.76,,0,I0000019GK,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-09-28,05:02:25,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,14778,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-09-28,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,I,False,2021-04-06 06:55:14.887400+00:00
800,90015732,6,0,5.0,ST,1.0,1.0,ST,,5.0,5.0,,,,,,,1999-10-08,1999-10-08,0.51129,853.45,,0,I0000019VU,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-10-08,05:07:34,,,1.0,1116.25,990.0,990.0,853.45,990.0,,,1.0,,,,,,,,,,,,,,,,,R100,15061,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,136.55,,,,,,,,,,,,,,,,,990.0,,0,,1999-10-08,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,I,False,2021-04-06 06:55:14.887400+00:00
800,90015732,6,0,5.0,ST,1.0,1.0,ST,,5.0,5.0,,,,,,,1999-10-08,1999-10-08,0.51129,853.45,,0,I0000019VU,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-10-08,05:07:34,,,1.0,1116.25,990.0,990.0,853.45,990.0,,,1.0,,,,,,,,,,,,,,,,,R100,15061,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,136.55,,,,,,,,,,,,,,,,,990.0,,0,,1999-10-08,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,L,False,2021-05-19 21:30:06.660278+00:00
800,90015810,6,0,5.0,ST,1.0,1.0,ST,,5.0,5.0,,,,,,,1999-10-12,1999-10-12,0.51129,853.45,,0,I0000019ki,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-10-12,05:06:10,,,1.0,1116.25,990.0,990.0,853.45,990.0,,,1.0,,,,,,,,,,,,,,,,,R100,15205,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,136.55,,,,,,,,,,,,,,,,,990.0,,0,,1999-10-12,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,L,False,2021-05-19 21:30:06.660278+00:00
800,90015810,6,0,5.0,ST,1.0,1.0,ST,,5.0,5.0,,,,,,,1999-10-12,1999-10-12,0.51129,853.45,,0,I0000019ki,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-10-12,05:06:10,,,1.0,1116.25,990.0,990.0,853.45,990.0,,,1.0,,,,,,,,,,,,,,,,,R100,15205,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,136.55,,,,,,,,,,,,,,,,,990.0,,0,,1999-10-12,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,I,False,2021-04-06 06:55:14.887400+00:00
800,90015892,6,0,6.0,ST,1.0,1.0,ST,,6.0,6.0,,,,,,,1999-10-14,1999-10-14,0.51129,1024.14,,0,I000001A05,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-10-14,05:18:24,,,1.0,1339.5,1188.0,1188.0,1024.14,1188.0,,,1.0,,,,,,,,,,,,,,,,,R100,15334,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,163.86,,,,,,,,,,,,,,,,,1188.0,,0,,1999-10-14,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,L,False,2021-05-19 21:29:25.722817+00:00
800,90015892,6,0,6.0,ST,1.0,1.0,ST,,6.0,6.0,,,,,,,1999-10-14,1999-10-14,0.51129,1024.14,,0,I000001A05,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-10-14,05:18:24,,,1.0,1339.5,1188.0,1188.0,1024.14,1188.0,,,1.0,,,,,,,,,,,,,,,,,R100,15334,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,163.86,,,,,,,,,,,,,,,,,1188.0,,0,,1999-10-14,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,I,False,2021-04-06 06:55:04.491202+00:00
800,90015990,6,0,5.0,ST,1.0,1.0,ST,,5.0,5.0,,,,,,,1999-10-18,1999-10-18,0.51129,853.45,,0,I000001AWL,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-10-18,05:05:47,,,1.0,1116.25,990.0,990.0,853.45,990.0,,,1.0,,,,,,,,,,,,,,,,,R100,15534,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,136.55,,,,,,,,,,,,,,,,,990.0,,0,,1999-10-18,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,L,False,2021-05-19 21:30:06.660278+00:00
800,90015990,6,0,5.0,ST,1.0,1.0,ST,,5.0,5.0,,,,,,,1999-10-18,1999-10-18,0.51129,853.45,,0,I000001AWL,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-10-18,05:05:47,,,1.0,1116.25,990.0,990.0,853.45,990.0,,,1.0,,,,,,,,,,,,,,,,,R100,15534,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,136.55,,,,,,,,,,,,,,,,,990.0,,0,,1999-10-18,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,I,False,2021-04-06 06:55:14.887400+00:00
800,90016148,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-10-20,1999-10-20,0.51129,682.76,,0,I000001AmT,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-10-20,05:05:07,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,15834,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-10-20,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,L,False,2021-05-19 21:30:06.660278+00:00
800,90016148,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-10-20,1999-10-20,0.51129,682.76,,0,I000001AmT,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-10-20,05:05:07,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,15834,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-10-20,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,I,False,2021-04-06 06:55:14.887400+00:00
800,90016245,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-10-22,1999-10-22,0.51129,682.76,,0,I000001B2b,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-10-22,05:06:25,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,16034,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-10-22,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,L,False,2021-05-19 21:30:06.660278+00:00
800,90016245,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-10-22,1999-10-22,0.51129,682.76,,0,I000001B2b,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-10-22,05:06:25,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,16034,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-10-22,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,I,False,2021-04-06 06:55:14.887400+00:00
800,90016326,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-10-26,1999-10-26,0.51129,682.76,,0,I000001BJU,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-10-26,05:06:37,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,16205,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-10-26,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,L,False,2021-05-19 21:30:06.660278+00:00
800,90016326,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-10-26,1999-10-26,0.51129,682.76,,0,I000001BJU,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-10-26,05:06:37,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,16205,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-10-26,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,I,False,2021-04-06 06:55:14.887400+00:00
800,90016450,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-10-28,1999-10-28,0.51129,682.76,,0,I000001BLX,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-10-28,05:11:22,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,16401,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-10-28,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,L,False,2021-05-19 21:30:06.660278+00:00
800,90016450,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-10-28,1999-10-28,0.51129,682.76,,0,I000001BLX,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-10-28,05:11:22,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,16401,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-10-28,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,I,False,2021-04-06 06:55:14.887400+00:00
800,90016456,6,0,5.0,ST,1.0,1.0,ST,,5.0,5.0,,,,,,,1999-10-04,1999-10-04,0.51129,853.45,,0,I000001BLd,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,D020740,1999-10-28,08:36:15,,,1.0,1116.25,990.0,990.0,853.45,990.0,,,1.0,,,,,,,,,,,,,,,,,R100,16455,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,136.55,,,,,,,,,,,,,,,,,990.0,,0,,1999-10-04,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,L,False,2021-05-19 21:30:06.660278+00:00
800,90016456,6,0,5.0,ST,1.0,1.0,ST,,5.0,5.0,,,,,,,1999-10-04,1999-10-04,0.51129,853.45,,0,I000001BLd,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,D020740,1999-10-28,08:36:15,,,1.0,1116.25,990.0,990.0,853.45,990.0,,,1.0,,,,,,,,,,,,,,,,,R100,16455,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,136.55,,,,,,,,,,,,,,,,,990.0,,0,,1999-10-04,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,I,False,2021-04-06 06:55:14.887400+00:00
800,90016813,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-11-09,1999-11-09,0.51129,682.76,,0,I000001Bph,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-11-09,05:14:32,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,16978,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-11-09,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,L,False,2021-05-19 21:30:06.660278+00:00
800,90016813,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-11-09,1999-11-09,0.51129,682.76,,0,I000001Bph,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-11-09,05:14:32,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,16978,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-11-09,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,I,False,2021-04-06 06:55:14.887400+00:00
800,90016910,6,0,4.0,ST,1.0,1.0,ST,,4.0,4.0,,,,,,,1999-11-11,1999-11-11,0.51129,682.76,,0,I000001BrG,6,2,,0,,R100016,Tuner X300,,,R1134,DLN,,,,,R1,1,R110,DE,,,,1.0,,,,,,,,,,X,,,,,,,,,,,R1,,HAMED,1999-11-11,05:19:36,,,1.0,893.0,792.0,792.0,682.76,792.0,,,1.0,,,,,,,,,,,,,,,,,R100,17132,0,,,,,0,0,,0,,,,,,,DE,A,,,R100,R1,,,,2,,,0,,,,,109.24,,,,,,,,,,,,,,,,,792.0,,0,,1999-11-11,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,,,,,,,,,,,,,0,,,0,0,,,,,,L,False,2021-05-19 21:30:06.660278+00:00
