mandt,mblnr,mjahr,zeile,line_id,parent_id,line_depth,maa_urzei,bwart,xauto,matnr,werks,lgort,charg,insmk,zusch,zustd,sobkz,lifnr,kunnr,kdauf,kdpos,kdein,plpla,shkzg,waers,dmbtr,bnbtr,bualt,shkum,dmbum,bwtar,menge,meins,erfmg,erfme,bpmng,bprme,ebeln,ebelp,lfbja,lfbnr,lfpos,sjahr,smbln,smblp,sgtxt,equnr,wempf,ablad,gsber,kokrs,pargb,parbu,kostl,projn,aufnr,anln1,anln2,xskst,xsauf,xspro,xserg,gjahr,xruem,xruej,bukrs,belnr,buzei,belum,buzum,rsnum,rspos,kzear,pbamg,kzstr,ummat,umwrk,umlgo,umcha,umzst,umzus,umbar,umsok,kzbew,kzvbr,kzzug,weunb,lgnum,lgtyp,lgpla,bestq,bwlvs,tbnum,tbpos,xblvs,vschn,nschn,dypla,ubnum,tbpri,tanum,weanz,grund,evers,evere,imkey,kstrg,paobjnr,prctr,ps_psp_pnr,nplnr,aufpl,aplzl,aufps,vptnr,fipos,bstmg,bstme,xwsbr,emlif,exbwr,vkwrt,aktnr,zekkn,vfdat,cuobj_ch,exvkw,pprctr,rsart,geber,fistl,matbf,ummab,bustm,bustw,mengu,wertu,lbkum,salk3,vprsv,fkber,dabrbz,vkwra,dabrz,xbeau,lsmng,lsmeh,kzbws,qinspst,urzei,j_1bexbase,mwskz,txjcd,ematn,j_1agirupd,vkmws,hsdat,berkz,mat_kdauf,mat_kdpos,mat_pspnr,xwoff,bemot,prznr,llief,lstar,xobew,grant_nbr,zustd_t156m,kblnr,kblpos,xmacc,vgart_mkpf,budat_mkpf,cpudt_mkpf,cputm_mkpf,usnam_mkpf,xblnr_mkpf,tcode2_mkpf,vbeln_im,vbelp_im,disub_owner,oinavnw,oicondcod,condi,oiknumv,oiexgptr,oimatpst,oimatie,oiexgtyp,oifeetot,oifeepst,oifeedt,oimatref,oiexgnum,oinetcyc,oij1bnffim,oitrknr,oitrkjr,oiextnr,oiitmnr,oiftind,oipriop,oitrind,oighndl,oiumbar,oisbrel,oibasprod,oibasval,oiglerf,oiglsku,oiglbpr,oiglbst,oiglcalc,oibbswqty,oiastbw,oivbeln,oiposnr,oipipeval,oic_lifnr,oic_dcityc,oic_dcounc,oic_dregio,oic_dland1,oic_ocityc,oic_ocounc,oic_oregio,oic_oland1,oic_porgin,oic_pdestn,oic_ptrip,oic_pbatch,oic_aorgin,oic_adestn,oic_truckn,oia_baselo,oicertf1,oidatfm1,oidatto1,oih_lictp,oih_licin,oih_lcfol,oih_folqty,oid_extbol,oid_miscdl,oibomhead,oib_timestamp,oitaxfrom,oitaxto,oihantyp,oitaxgrp,oiinvrec,oioilcon,oioilcon2,oifutdt,oifutdt2,oiuomqt,oitaxqt,oifutqt,oifutqt2,oitaxgrp2,oiedbal_gi,oiedbalm_gi,oicertf1_gi,oidatfm1_gi,oidatto1_gi,oih_lictp_gi,oih_licin_gi,oih_lcfol_gi,oih_folqty_gi,oihantyp_gi,oio_vstel,oio_sproc,oic_mot,sakto,zzregion,zzspreg,zzstate,zzuserfld1,operation_flag,is_deleted,recordstamp
250,5105630774,2018,1,63,,,,101,,000000006666666728,1000.0,,,,,,,,,,,,,S,EUR,197297440.87,,,,,,1672324.0,EA,,,,,4500042770,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-07-05,2022-03-23,09:21:21,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:21:22.097877+00:00
250,5105630791,2018,1,64,,,,101,,000000006666666724,1000.0,,,,,,,,,,,,,S,EUR,18081367.27,,,,,,1532605.0,EA,,,,,4500039738,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-07-26,2022-03-23,09:21:24,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:21:24.436698+00:00
250,5105630825,2018,1,65,,,,101,,000000006666666724,1000.0,,,,,,,,,,,,,S,EUR,21813955.23,,,,,,1848985.0,EA,,,,,4500039734,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-07-30,2022-03-23,09:21:28,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:21:29.246384+00:00
250,5105630830,2018,1,66,,,,101,,000000006666666728,1000.0,,,,,,,,,,,,,S,EUR,117094580.74,,,,,,992512.0,EA,,,,,4500042735,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-07-29,2022-03-23,09:21:29,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:21:29.952449+00:00
250,5105630831,2018,1,67,,,,101,,000000006666666723,1000.0,,,,,,,,,,,,,S,EUR,206582073.52,,,,,,1751022.0,EA,,,,,4500038905,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-07-29,2022-03-23,09:21:29,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:21:30.140987+00:00
250,5105630894,2018,1,68,,,,101,,000000006666666725,1000.0,,,,,,,,,,,,,S,EUR,142237934.12,,,,,,1205631.0,EA,,,,,4500037293,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-07-21,2022-03-23,09:21:38,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:21:48.432755+00:00
250,5105630849,2018,1,69,,,,101,,000000006666666726,1000.0,,,,,,,,,,,,,S,EUR,82859370.76,,,,,,702329.0,EA,,,,,4500038269,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-07-19,2022-03-23,09:21:32,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:21:48.432755+00:00
250,5105630850,2018,1,70,,,,101,,000000006666666723,1000.0,,,,,,,,,,,,,S,EUR,23397278.98,,,,,,1983190.0,EA,,,,,4500038907,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-07-19,2022-03-23,09:21:32,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:21:48.432755+00:00
250,5105630906,2018,1,71,,,,101,,000000006666666724,1000.0,,,,,,,,,,,,,S,EUR,143646591.44,,,,,,1217571.0,EA,,,,,4500039737,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-07-20,2022-03-23,09:21:40,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:21:48.432755+00:00
250,5105630871,2018,1,72,,,,101,,000000006666666728,1000.0,,,,,,,,,,,,,S,EUR,201003955.7,,,,,,1703741.0,EA,,,,,4500042768,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-07-17,2022-03-23,09:21:35,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:21:48.432755+00:00
250,5105630937,2018,1,73,,,,161,,000000006666666726,1000.0,,,,,,,,,,,,,S,EUR,7492723.79,,,,,,635095.0,EA,,,,,4500038267,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-06-09,2022-03-23,09:21:45,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:21:48.432755+00:00
250,5105630964,2018,1,74,,,,101,,000000006666666728,1000.0,,,,,,,,,,,,,S,EUR,229367400.61,,,,,,1944154.0,EA,,,,,4500042771,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-06-14,2022-03-23,09:21:48,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:21:49.196779+00:00
250,5105630970,2018,1,75,,,,101,,000000006666666725,1000.0,,,,,,,,,,,,,S,EUR,68655881.36,,,,,,581938.0,EA,,,,,4500037294,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-06-13,2022-03-23,09:21:49,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:21:49.983848+00:00
250,5105630971,2018,1,76,,,,311,,000000006666666724,1000.0,,,,,,,,,,,,,S,EUR,180885285.34,,,,,,1533212.0,EA,,,,,4500039743,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-06-13,2022-03-23,09:21:49,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:21:50.165113+00:00
250,5105630978,2018,1,77,,,,101,,000000006666666723,1000.0,,,,,,,,,,,,,S,EUR,240440697.71,,,,,,2038013.0,EA,,,,,4500038920,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-06-04,2022-03-23,09:21:51,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:21:51.153798+00:00
250,5105630990,2018,1,78,,,,101,,000000006666666726,1000.0,,,,,,,,,,,,,S,EUR,9324450.22,,,,,,790355.0,EA,,,,,4500038273,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-06-03,2022-03-23,09:21:52,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:21:52.898521+00:00
250,5105631009,2018,1,79,,,,101,,000000006666666728,1000.0,,,,,,,,,,,,,S,EUR,139904093.32,,,,,,1185849.0,EA,,,,,4500042738,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-06-08,2022-03-23,09:21:55,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:21:55.555639+00:00
250,5105631021,2018,1,80,,,,101,,000000006666666726,1000.0,,,,,,,,,,,,,S,EUR,75908460.94,,,,,,643412.0,EA,,,,,4500038268,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-06-07,2022-03-23,09:21:57,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:21:57.165806+00:00
250,5105631036,2018,1,81,,,,201,,000000006666666725,1000.0,,,,,,,,,,,,,S,EUR,124251598.13,,,,,,1053176.0,EA,,,,,4500037292,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-06-05,2022-03-23,09:21:59,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:21:59.333252+00:00
250,5105631055,2018,1,82,,,,101,,000000006666666725,1000.0,,,,,,,,,,,,,S,EUR,85623241.37,,,,,,725756.0,EA,,,,,4500037296,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-06-25,2022-03-23,09:22:01,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:22:01.985798+00:00
250,5105631088,2018,1,83,,,,101,,000000006666666726,1000.0,,,,,,,,,,,,,S,EUR,69067506.61,,,,,,585427.0,EA,,,,,4500038271,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-06-29,2022-03-23,09:22:06,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:22:06.714808+00:00
250,5105631110,2018,1,84,,,,101,,000000006666666728,1000.0,,,,,,,,,,,,,S,EUR,1134004.54,,,,,,961200.0,EA,,,,,4500042734,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-06-19,2022-03-23,09:22:09,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:22:09.917620+00:00
250,5105631111,2018,1,85,,,,161,,000000006666666724,1000.0,,,,,,,,,,,,,S,EUR,216850406.72,,,,,,1838058.0,EA,,,,,4500039742,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-06-19,2022-03-23,09:22:09,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:22:09.917620+00:00
250,5105631121,2018,1,86,,,,101,,000000006666666724,1000.0,,,,,,,,,,,,,S,EUR,211070664.5,,,,,,1789068.0,EA,,,,,4500039740,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-06-18,2022-03-23,09:22:11,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:22:11.277120+00:00
250,5105631131,2018,1,87,,,,101,,000000006666666726,1000.0,,,,,,,,,,,,,S,EUR,113808303.55,,,,,,964657.0,EA,,,,,4500038262,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-06-17,2022-03-23,09:22:12,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:22:12.768811+00:00
250,5105631157,2018,1,88,,,,101,,000000006666666726,1000.0,,,,,,,,,,,,,S,EUR,7413029.65,,,,,,628340.0,EA,,,,,4500038270,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-06-21,2022-03-23,09:22:16,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:22:16.354594+00:00
250,5105631172,2018,1,89,,,,101,,000000006666666725,1000.0,,,,,,,,,,,,,S,EUR,116703955.58,,,,,,989201.0,EA,,,,,4500037295,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-09-18,2022-03-23,09:24:35,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:24:37.214006+00:00
250,5105631203,2018,1,90,,,,101,,000000006666666728,1000.0,,,,,,,,,,,,,S,EUR,21843390.74,,,,,,1851480.0,EA,,,,,4500042763,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-09-16,2022-03-23,09:24:39,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:24:39.986733+00:00
250,5105631208,2018,1,91,,,,311,,000000006666666728,1000.0,,,,,,,,,,,,,S,EUR,174766238.39,,,,,,1481346.0,EA,,,,,4500042759,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-09-21,2022-03-23,09:24:40,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:24:40.666831+00:00
250,5105631224,2018,1,92,,,,101,,000000006666666725,1000.0,,,,,,,,,,,,,S,EUR,103911954.97,,,,,,880774.0,EA,,,,,4500037325,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-09-20,2022-03-23,09:24:42,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:24:42.928599+00:00
250,5105631245,2018,1,93,,,,101,,000000006666666725,1000.0,,,,,,,,,,,,,S,EUR,132821284.09,,,,,,1125814.0,EA,,,,,4500037323,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-09-13,2022-03-23,09:24:45,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:24:45.894649+00:00
250,5105631256,2018,1,94,,,,101,,000000006666666726,1000.0,,,,,,,,,,,,,S,EUR,116524275.08,,,,,,987678.0,EA,,,,,4500038254,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-09-12,2022-03-23,09:24:47,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:24:47.352435+00:00
250,5105631298,2018,1,95,,,,101,,000000006666666728,1000.0,,,,,,,,,,,,,S,EUR,182034391.06,,,,,,1542952.0,EA,,,,,4500042757,10,,,,,,,,,,,,,,,,,,,,,,,,,,,USA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WE,2018-09-14,2022-03-23,09:24:53,SATISHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2022-03-23 09:24:53.404807+00:00
